variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
CO;BARRIOS UNIDOS;2021;2023;610.4050874691824;449.2194783118262;28213;99%;603.5157032168123;617.2944717215524
CO;BARRIOS UNIDOS;2022;2022;661.0534217152942;472.19840194958755;8516;95%;651.023061852489;671.0837815780994
CO;BARRIOS UNIDOS;2022;2022;661.0534217152942;472.19840194958755;8516;90%;652.6359591261692;669.4708843044193
CO;BARRIOS UNIDOS;2022;2022;661.0534217152942;472.19840194958755;8516;99%;647.8702130151379;674.2366304154506
CO;BARRIOS UNIDOS;2022;2023;619.645865419371;457.0850960954716;17108;95%;612.7960911548932;626.4956396838488
CO;BARRIOS UNIDOS;2022;2023;619.645865419371;457.0850960954716;17108;90%;613.8974490756294;625.3942817631126
CO;BARRIOS UNIDOS;2022;2023;619.645865419371;457.0850960954716;17108;99%;610.6433685589301;628.648362279812
CO;BARRIOS UNIDOS;2023;2023;578.6045770795104;437.7746024309785;8592;95%;569.3466722923238;587.862481866697
CO;BARRIOS UNIDOS;2023;2023;578.6045770795104;437.7746024309785;8592;90%;570.8353553105726;586.3737988484481
CO;BARRIOS UNIDOS;2023;2023;578.6045770795104;437.7746024309785;8592;99%;566.4366385382792;590.7725156207415
CO;BOSA;2020;2020;419.461963370814;336.37559671091265;1782;95%;403.8335832760679;435.09034346556007
CO;BOSA;2020;2020;419.461963370814;336.37559671091265;1782;90%;406.34830560199276;432.5756211396352
CO;BOSA;2020;2020;419.461963370814;336.37559671091265;1782;99%;398.9147291758373;440.00919756579066
CO;BOSA;2020;2021;515.4473609202823;377.52460698834966;6672;95%;506.3870283299409;524.5076935106238
CO;BOSA;2020;2021;515.4473609202823;377.52460698834966;6672;90%;507.84401383973375;523.0507080008309
CO;BOSA;2020;2021;515.4473609202823;377.52460698834966;6672;99%;503.538818663504;527.3559031770607
CO;BOSA;2020;2022;515.4473609202823;377.52460698834966;6672;95%;506.3870283299409;524.5076935106238
CO;BOSA;2020;2022;515.4473609202823;377.52460698834966;6672;90%;507.84401383973375;523.0507080008309
CO;BOSA;2020;2022;515.4473609202823;377.52460698834966;6672;99%;503.538818663504;527.3559031770607
CO;BOSA;2020;2023;515.4473609202823;377.52460698834966;6672;95%;506.3870283299409;524.5076935106238
CO;BOSA;2020;2023;515.4473609202823;377.52460698834966;6672;90%;507.84401383973375;523.0507080008309
CO;BOSA;2020;2023;515.4473609202823;377.52460698834966;6672;99%;503.538818663504;527.3559031770607
CO;BOSA;2021;2021;550.4260886162236;385.5820147557571;4890;95%;539.6162811087444;561.2358961237029
CO;BOSA;2021;2021;550.4260886162236;385.5820147557571;4890;90%;541.3547392116764;559.4974380207709
CO;BOSA;2021;2021;550.4260886162236;385.5820147557571;4890;99%;536.2175634348736;564.6346137975737
CO;BOSA;2021;2022;550.4260886162236;385.5820147557571;4890;95%;539.6162811087444;561.2358961237029
CO;BOSA;2021;2022;550.4260886162236;385.5820147557571;4890;90%;541.3547392116764;559.4974380207709
CO;BOSA;2021;2022;550.4260886162236;385.5820147557571;4890;99%;536.2175634348736;564.6346137975737
CO;BOSA;2021;2023;550.4260886162236;385.5820147557571;4890;95%;539.6162811087444;561.2358961237029
CO;BOSA;2021;2023;550.4260886162236;385.5820147557571;4890;90%;541.3547392116764;559.4974380207709
CO;BOSA;2021;2023;550.4260886162236;385.5820147557571;4890;99%;536.2175634348736;564.6346137975737
CO;CIUDAD BOLIVAR;2020;2020;753.0331879152037;499.06610722552927;1795;95%;729.9302588836266;776.1361169467808
CO;CIUDAD BOLIVAR;2020;2020;753.0331879152037;499.06610722552927;1795;90%;733.647669174873;772.4187066555344
CO;CIUDAD BOLIVAR;2020;2020;753.0331879152037;499.06610722552927;1795;99%;722.6589623236014;783.407413506806
CO;CIUDAD BOLIVAR;2020;2021;706.5169026766974;553.3184180657187;10351;95%;695.856273078709;717.1775322746859
CO;CIUDAD BOLIVAR;2020;2021;706.5169026766974;553.3184180657187;10351;90%;697.5704657842682;715.4633395691267
CO;CIUDAD BOLIVAR;2020;2021;706.5169026766974;553.3184180657187;10351;99%;692.5055149850366;720.5282903683583
CO;CIUDAD BOLIVAR;2020;2022;731.0963836923603;586.9346921395841;18893;95%;722.7265807324063;739.4661866523143
CO;CIUDAD BOLIVAR;2020;2022;731.0963836923603;586.9346921395841;18893;90%;724.0723292136797;738.1204381710409
CO;CIUDAD BOLIVAR;2020;2022;731.0963836923603;586.9346921395841;18893;99%;720.0961913813661;742.0965760033545
CO;CIUDAD BOLIVAR;2020;2023;700.8116979663791;581.073963294459;27413;95%;693.9327757208679;707.6906202118904
CO;CIUDAD BOLIVAR;2020;2023;700.8116979663791;581.073963294459;27413;90%;695.0387842428808;706.5846116898775
CO;CIUDAD BOLIVAR;2020;2023;700.8116979663791;581.073963294459;27413;99%;691.7710313631386;709.8523645696197
CO;CIUDAD BOLIVAR;2021;2021;696.7580513439345;563.5783863175753;8556;95%;684.8146375110358;708.7014651768333
CO;CIUDAD BOLIVAR;2021;2021;696.7580513439345;563.5783863175753;8556;90%;686.735155238505;706.7809474493641
CO;CIUDAD BOLIVAR;2021;2021;696.7580513439345;563.5783863175753;8556;99%;681.0604633303334;712.4556393575357
CO;CIUDAD BOLIVAR;2021;2022;728.7933913201526;595.3735826634689;17098;95%;719.8686478493214;737.7181347909839
CO;CIUDAD BOLIVAR;2021;2022;728.7933913201526;595.3735826634689;17098;90%;721.3036349059447;736.2831477343606
CO;CIUDAD BOLIVAR;2021;2022;728.7933913201526;595.3735826634689;17098;99%;717.0638110605855;740.5229715797198
CO;CIUDAD BOLIVAR;2021;2023;697.1526467345054;586.2244045768695;25618;95%;689.9737138229544;704.3315796460564
CO;CIUDAD BOLIVAR;2021;2023;697.1526467345054;586.2244045768695;25618;90%;691.1279631053253;703.1773303636855
CO;CIUDAD BOLIVAR;2021;2023;697.1526467345054;586.2244045768695;25618;99%;687.7176723917662;706.5876210772446
CO;CIUDAD BOLIVAR;2022;2022;760.8812359509797;623.9894999759604;8542;95%;747.6467481392788;774.1157237626805
CO;CIUDAD BOLIVAR;2022;2022;760.8812359509797;623.9894999759604;8542;90%;749.7748729812263;771.987598920733
CO;CIUDAD BOLIVAR;2022;2022;760.8812359509797;623.9894999759604;8542;99%;743.48674824818;778.2757236537793
CO;CIUDAD BOLIVAR;2022;2023;697.3505226084783;597.2735533874882;17062;95%;688.3878564798629;706.3131887370937
CO;CIUDAD BOLIVAR;2022;2023;697.3505226084783;597.2735533874882;17062;90%;689.828941288901;704.8721039280556
CO;CIUDAD BOLIVAR;2022;2023;697.3505226084783;597.2735533874882;17062;99%;685.5711004770442;709.1299447399124
CO;CIUDAD BOLIVAR;2023;2023;633.6557628230736;562.1045887220926;8520;95%;621.7184346783888;645.5930909677584
CO;CIUDAD BOLIVAR;2023;2023;633.6557628230736;562.1045887220926;8520;90%;623.637975224202;643.6735504219452
CO;CIUDAD BOLIVAR;2023;2023;633.6557628230736;562.1045887220926;8520;99%;617.966167998558;649.3453576475891
CO;ENGATIVÁ;2020;2020;671.4482444737228;381.9884620704029;10112;95%;664.0020941897542;678.8943947576913
CO;ENGATIVÁ;2020;2020;671.4482444737228;381.9884620704029;10112;90%;665.1994136910838;677.6970752563617
CO;ENGATIVÁ;2020;2020;671.4482444737228;381.9884620704029;10112;99%;661.6616681816779;681.2348207657676
CO;ENGATIVÁ;2020;2021;693.8534931790084;417.75775393468126;30652;95%;689.1765687546094;698.5304176034074
CO;ENGATIVÁ;2020;2021;693.8534931790084;417.75775393468126;30652;90%;689.928530839097;697.7784555189198
CO;ENGATIVÁ;2020;2021;693.8534931790084;417.75775393468126;30652;99%;687.7068325397095;700.0001538183074
CO;ENGATIVÁ;2020;2022;707.8102250655039;445.88763007176306;47384;95%;703.7953803794735;711.8250697515343
CO;ENGATIVÁ;2020;2022;707.8102250655039;445.88763007176306;47384;90%;704.4408813855388;711.179568745469
CO;ENGATIVÁ;2020;2022;707.8102250655039;445.88763007176306;47384;99%;702.5337469779288;713.086703153079
CO;ENGATIVÁ;2020;2023;695.9325371677803;449.45497057160827;62669;95%;692.4135613342812;699.4515130012794
CO;ENGATIVÁ;2020;2023;695.9325371677803;449.45497057160827;62669;90%;692.9793329359269;698.8857413996337
CO;ENGATIVÁ;2020;2023;695.9325371677803;449.45497057160827;62669;99%;691.3077674500446;700.557306885516
CO;ENGATIVÁ;2021;2021;704.8837694646875;433.8705324537293;20540;95%;698.9499596863687;710.8175792430062
CO;ENGATIVÁ;2021;2021;704.8837694646875;433.8705324537293;20540;90%;699.9040281741541;709.8635107552209
CO;ENGATIVÁ;2021;2021;704.8837694646875;433.8705324537293;20540;99%;697.0851563432417;712.6823825861333
CO;ENGATIVÁ;2021;2022;717.6753342022309;461.2115709879454;37272;95%;712.992906930627;722.3577614738349
CO;ENGATIVÁ;2021;2022;717.6753342022309;461.2115709879454;37272;90%;713.7457473032019;721.60492110126
CO;ENGATIVÁ;2021;2022;717.6753342022309;461.2115709879454;37272;99%;711.5214663370142;723.8292020674477
CO;ENGATIVÁ;2021;2023;700.6433305487249;461.1592472623476;52557;95%;696.7006305667197;704.58603053073
CO;ENGATIVÁ;2021;2023;700.6433305487249;461.1592472623476;52557;90%;697.3345302981437;703.952130799306
CO;ENGATIVÁ;2021;2023;700.6433305487249;461.1592472623476;52557;99%;695.461675589043;705.8249855084067
CO;ENGATIVÁ;2022;2022;733.3781037282375;492.2639591878794;16732;95%;725.9187084296015;740.8374990268736
CO;ENGATIVÁ;2022;2022;733.3781037282375;492.2639591878794;16732;90%;727.1180881138574;739.6381193426176
CO;ENGATIVÁ;2022;2022;733.3781037282375;492.2639591878794;16732;99%;723.5743873163676;743.1818201401074
CO;ENGATIVÁ;2022;2023;697.9229440248822;477.8328692029456;32017;95%;692.6887452369871;703.1571428127774
CO;ENGATIVÁ;2022;2023;697.9229440248822;477.8328692029456;32017;90%;693.5303048942392;702.3155831555252
CO;ENGATIVÁ;2022;2023;697.9229440248822;477.8328692029456;32017;99%;691.0438907212651;704.8019973284993
CO;ENGATIVÁ;2023;2023;659.1113161441796;458.40117291154667;15285;95%;651.8436413879298;666.3789909004294
CO;ENGATIVÁ;2023;2023;659.1113161441796;458.40117291154667;15285;90%;653.0122045518949;665.2104277364642
CO;ENGATIVÁ;2023;2023;659.1113161441796;458.40117291154667;15285;99%;649.5595360011506;668.6630962872085
CO;FONTIBÓN;2020;2021;758.0694117759639;1.1370332243680766e-13;3449;95%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2020;2021;758.0694117759639;1.1370332243680766e-13;3449;90%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2020;2021;758.0694117759639;1.1370332243680766e-13;3449;99%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2020;2022;845.4862059754538;413.8797677437252;11936;95%;838.0605140407998;852.9118979101078
CO;FONTIBÓN;2020;2022;845.4862059754538;413.8797677437252;11936;90%;839.2545171453505;851.7178948055571
CO;FONTIBÓN;2020;2022;845.4862059754538;413.8797677437252;11936;99%;835.7266214134688;855.2457905374388
CO;FONTIBÓN;2020;2023;746.5719746427986;425.16961448764243;29767;95%;741.7418266605322;751.4021226250651
CO;FONTIBÓN;2020;2023;746.5719746427986;425.16961448764243;29767;90%;742.5184253476503;750.6255239379469
CO;FONTIBÓN;2020;2023;746.5719746427986;425.16961448764243;29767;99%;740.2239352253777;752.9200140602196
CO;FONTIBÓN;2021;2021;758.0694117759639;1.1370332243680766e-13;3449;95%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2021;2021;758.0694117759639;1.1370332243680766e-13;3449;90%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2021;2021;758.0694117759639;1.1370332243680766e-13;3449;99%;758.0694117759639;758.0694117759639
CO;FONTIBÓN;2021;2022;845.4862059754538;413.8797677437252;11936;95%;838.0605140407998;852.9118979101078
CO;FONTIBÓN;2021;2022;845.4862059754538;413.8797677437252;11936;90%;839.2545171453505;851.7178948055571
CO;FONTIBÓN;2021;2022;845.4862059754538;413.8797677437252;11936;99%;835.7266214134688;855.2457905374388
CO;FONTIBÓN;2021;2023;746.5719746427986;425.16961448764243;29767;95%;741.7418266605322;751.4021226250651
CO;FONTIBÓN;2021;2023;746.5719746427986;425.16961448764243;29767;90%;742.5184253476503;750.6255239379469
CO;FONTIBÓN;2021;2023;746.5719746427986;425.16961448764243;29767;99%;740.2239352253777;752.9200140602196
CO;FONTIBÓN;2022;2022;881.0111880885728;486.3632090195409;8487;95%;870.6623008899568;891.3600752871888
CO;FONTIBÓN;2022;2022;881.0111880885728;486.3632090195409;8487;90%;872.3264188385689;889.6959573385767
CO;FONTIBÓN;2022;2022;881.0111880885728;486.3632090195409;8487;99%;867.4093253568032;894.6130508203424
CO;FONTIBÓN;2022;2023;745.0652241042968;452.1509587781922;26318;95%;739.602301091047;750.5281471175466
CO;FONTIBÓN;2022;2023;745.0652241042968;452.1509587781922;26318;90%;740.4806440620756;749.649804146518
CO;FONTIBÓN;2022;2023;745.0652241042968;452.1509587781922;26318;99%;737.8855357407244;752.2449124678692
CO;FONTIBÓN;2023;2023;680.3591842672407;419.74521242675576;17831;95%;674.1978400148821;686.5205285195993
CO;FONTIBÓN;2023;2023;680.3591842672407;419.74521242675576;17831;90%;675.1885035300821;685.5298650043993
CO;FONTIBÓN;2023;2023;680.3591842672407;419.74521242675576;17831;99%;672.2614881513941;688.4568803830873
CO;KENNEDY;2020;2020;989.6987772358918;604.0396339127585;17238;95%;980.680977523905;998.7165769478787
CO;KENNEDY;2020;2020;989.6987772358918;604.0396339127585;17238;90%;982.1309258384382;997.2666286333455
CO;KENNEDY;2020;2020;989.6987772358918;604.0396339127585;17238;99%;977.8468992816563;1001.5506551901274
CO;KENNEDY;2020;2021;1240.5572052763614;819.5183174482939;36974;95%;1232.2036229852272;1248.9107875674956
CO;KENNEDY;2020;2021;1240.5572052763614;819.5183174482939;36974;90%;1233.5467118696017;1247.567698683121
CO;KENNEDY;2020;2021;1240.5572052763614;819.5183174482939;36974;99%;1229.5785298153032;1251.5358807374196
CO;KENNEDY;2020;2022;1238.5109340883957;887.2465672626483;46442;95%;1230.4414033431945;1246.580464833597
CO;KENNEDY;2020;2022;1238.5109340883957;887.2465672626483;46442;90%;1231.7388118178055;1245.283056358986
CO;KENNEDY;2020;2022;1238.5109340883957;887.2465672626483;46442;99%;1227.9056135309063;1249.1162546458852
CO;KENNEDY;2020;2023;1201.1897407383162;847.6264760619555;55004;95%;1194.1059613903353;1208.2735200862971
CO;KENNEDY;2020;2023;1201.1897407383162;847.6264760619555;55004;90%;1195.244876400875;1207.1346050757575
CO;KENNEDY;2020;2023;1201.1897407383162;847.6264760619555;55004;99%;1191.8799583913594;1210.499523085273
CO;KENNEDY;2021;2021;1459.6642980287738;914.6505437884604;19736;95%;1446.9028382462873;1472.4257578112604
CO;KENNEDY;2021;2021;1459.6642980287738;914.6505437884604;19736;90%;1448.9546974886184;1470.3738985689292
CO;KENNEDY;2021;2021;1459.6642980287738;914.6505437884604;19736;99%;1442.8923034243471;1476.4362926332005
CO;KENNEDY;2021;2022;1385.3751978818302;989.1447836184077;29204;95%;1374.0301904021062;1396.7202053615542
CO;KENNEDY;2021;2022;1385.3751978818302;989.1447836184077;29204;90%;1375.8542600590542;1394.8961357046062
CO;KENNEDY;2021;2022;1385.3751978818302;989.1447836184077;29204;99%;1370.4649741134383;1400.2854216502221
CO;KENNEDY;2021;2023;1297.723163098502;922.0359147372268;37766;95%;1288.4236683446034;1307.0226578524007
CO;KENNEDY;2021;2023;1297.723163098502;922.0359147372268;37766;90%;1289.9188397689193;1305.5274864280848
CO;KENNEDY;2021;2023;1297.723163098502;922.0359147372268;37766;99%;1285.5013292969945;1309.9449969000095
CO;KENNEDY;2022;2022;1230.5199295569382;1112.953665279067;9468;95%;1208.0991050769953;1252.9407540368811
CO;KENNEDY;2022;2022;1230.5199295569382;1112.953665279067;9468;90%;1211.7043449787225;1249.335514135154
CO;KENNEDY;2022;2022;1230.5199295569382;1112.953665279067;9468;99%;1201.0517974124932;1259.9880617013832
CO;KENNEDY;2022;2023;1120.4591454066642;897.1696305038495;18030;95%;1107.3626845627434;1133.555606250585
CO;KENNEDY;2022;2023;1120.4591454066642;897.1696305038495;18030;90%;1109.4684221256775;1131.449868687651
CO;KENNEDY;2022;2023;1120.4591454066642;897.1696305038495;18030;99%;1103.2468115541071;1137.6714792592213
CO;KENNEDY;2023;2023;998.7521255123876;545.1057676601479;8562;95%;987.2042348886888;1010.3000161360864
CO;KENNEDY;2023;2023;998.7521255123876;545.1057676601479;8562;90%;989.0611517028151;1008.4430993219601
CO;KENNEDY;2023;2023;998.7521255123876;545.1057676601479;8562;99%;983.5743864170981;1013.929864607677
CO;PUENTE ARANDA;2020;2020;812.8687955667576;614.9530319742795;10892;95%;801.3187289409412;824.418862192574
CO;PUENTE ARANDA;2020;2020;812.8687955667576;614.9530319742795;10892;90%;803.175926859353;822.5616642741622
CO;PUENTE ARANDA;2020;2020;812.8687955667576;614.9530319742795;10892;99%;797.6884614858512;828.049129647664
CO;PUENTE ARANDA;2020;2021;872.2043815580299;706.2525202922155;27977;95%;863.9282703050854;880.4804928109744
CO;PUENTE ARANDA;2020;2021;872.2043815580299;706.2525202922155;27977;90%;865.2589205536443;879.1498425624155
CO;PUENTE ARANDA;2020;2021;872.2043815580299;706.2525202922155;27977;99%;861.3274561464222;883.0813069696377
CO;PUENTE ARANDA;2020;2022;835.4226330756723;655.1782291563796;45040;95%;829.3717323291256;841.4735338222189
CO;PUENTE ARANDA;2020;2022;835.4226330756723;655.1782291563796;45040;90%;830.3445891104802;840.5006770408643
CO;PUENTE ARANDA;2020;2022;835.4226330756723;655.1782291563796;45040;99%;827.470278205818;843.3749879455265
CO;PUENTE ARANDA;2020;2023;791.070680788208;618.9097429400517;62223;95%;786.2076346999685;795.9337268764476
CO;PUENTE ARANDA;2020;2023;791.070680788208;618.9097429400517;62223;90%;786.9895024850559;795.1518590913602
CO;PUENTE ARANDA;2020;2023;791.070680788208;618.9097429400517;62223;99%;784.6794831370905;797.4618784393256
CO;PUENTE ARANDA;2021;2021;910.0319029286441;756.3362333579438;17085;95%;898.689990866526;921.3738149907621
CO;PUENTE ARANDA;2021;2021;910.0319029286441;756.3362333579438;17085;90%;900.5136285019931;919.550177355295
CO;PUENTE ARANDA;2021;2021;910.0319029286441;756.3362333579438;17085;99%;895.1254944251338;924.9383114321544
CO;PUENTE ARANDA;2021;2022;842.6165067475443;667.3472570081628;34148;95%;835.5381454148746;849.6948680802141
CO;PUENTE ARANDA;2021;2022;842.6165067475443;667.3472570081628;34148;90%;836.6762080613908;848.556805433698
CO;PUENTE ARANDA;2021;2022;842.6165067475443;667.3472570081628;34148;99%;833.3137728250462;851.9192406700425
CO;PUENTE ARANDA;2021;2023;786.4453069172924;619.6534220280502;51331;95%;781.0846585350098;791.8059552995751
CO;PUENTE ARANDA;2021;2023;786.4453069172924;619.6534220280502;51331;90%;781.94653386778;790.9440799668049
CO;PUENTE ARANDA;2021;2023;786.4453069172924;619.6534220280502;51331;99%;779.4001248795564;793.4904889550285
CO;PUENTE ARANDA;2022;2022;775.1141892328002;556.2510009982558;17063;95%;766.7673507300956;783.4610277355048
CO;PUENTE ARANDA;2022;2022;775.1141892328002;556.2510009982558;17063;90%;768.1094181390428;782.1189603265576
CO;PUENTE ARANDA;2022;2022;775.1141892328002;556.2510009982558;17063;99%;764.1441349499082;786.0842435156922
CO;PUENTE ARANDA;2022;2023;724.7891429024021;527.9528954428893;34246;95%;719.1973163632064;730.3809694415978
CO;PUENTE ARANDA;2022;2023;724.7891429024021;527.9528954428893;34246;90%;720.0963730544916;729.4819127503126
CO;PUENTE ARANDA;2022;2023;724.7891429024021;527.9528954428893;34246;99%;717.4400872459672;732.138198558837
CO;PUENTE ARANDA;2023;2023;674.8155489120871;493.2253722796556;17183;95%;667.4403353661277;682.1907624580466
CO;PUENTE ARANDA;2023;2023;674.8155489120871;493.2253722796556;17183;90%;668.626176894619;681.0049209295553
CO;PUENTE ARANDA;2023;2023;674.8155489120871;493.2253722796556;17183;99%;665.122481316578;684.5086165075962
CO;SAN CRISTOBAL;2020;2020;741.9566216695605;2.2744129586865065e-13;1682;95%;741.9566216695605;741.9566216695605
CO;SAN CRISTOBAL;2020;2020;741.9566216695605;2.2744129586865065e-13;1682;90%;741.9566216695605;741.9566216695605
CO;SAN CRISTOBAL;2020;2020;741.9566216695605;2.2744129586865065e-13;1682;99%;741.9566216695605;741.9566216695605
CO;SAN CRISTOBAL;2020;2021;600.6556860182347;274.9362088889524;9653;95%;595.1703486706589;606.1410233658106
CO;SAN CRISTOBAL;2020;2021;600.6556860182347;274.9362088889524;9653;90%;596.0523812536012;605.2589907828683
CO;SAN CRISTOBAL;2020;2021;600.6556860182347;274.9362088889524;9653;99%;593.4462090719015;607.865162964568
CO;SAN CRISTOBAL;2020;2022;612.1773227797254;329.25364353939983;18323;95%;607.4096210206447;616.945024538806
CO;SAN CRISTOBAL;2020;2022;612.1773227797254;329.25364353939983;18323;90%;608.1762033517117;616.1784422077391
CO;SAN CRISTOBAL;2020;2022;612.1773227797254;329.25364353939983;18323;99%;605.9112617023158;618.443383857135
CO;SAN CRISTOBAL;2020;2023;589.111039364931;331.2479149814882;26402;95%;585.1152485722565;593.1068301576055
CO;SAN CRISTOBAL;2020;2023;589.111039364931;331.2479149814882;26402;90%;585.7577020937405;592.4643766361215
CO;SAN CRISTOBAL;2020;2023;589.111039364931;331.2479149814882;26402;99%;583.8595411897934;594.3625375400686
CO;SAN CRISTOBAL;2021;2021;570.8390790974556;294.0063553846823;7971;95%;564.383809811134;577.2943483837772
CO;SAN CRISTOBAL;2021;2021;570.8390790974556;294.0063553846823;7971;90%;565.421839385567;576.2563188093443
CO;SAN CRISTOBAL;2021;2021;570.8390790974556;294.0063553846823;7971;99%;562.3546736716829;579.3234845232283
CO;SAN CRISTOBAL;2021;2022;599.0597949428944;342.77027356591856;16641;95%;593.8515293499887;604.2680605358001
CO;SAN CRISTOBAL;2021;2022;599.0597949428944;342.77027356591856;16641;90%;594.6889552697804;603.4306346160084
CO;SAN CRISTOBAL;2021;2022;599.0597949428944;342.77027356591856;16641;99%;592.2146863940638;605.904903491725
CO;SAN CRISTOBAL;2021;2023;578.7111093715496;339.8434951860128;24720;95%;574.4744447597013;582.9477739833978
CO;SAN CRISTOBAL;2021;2023;578.7111093715496;339.8434951860128;24720;90%;575.1556291959063;582.2665895471929
CO;SAN CRISTOBAL;2021;2023;578.7111093715496;339.8434951860128;24720;99%;573.1430309404076;584.2791878026916
CO;SAN CRISTOBAL;2022;2022;625.0052766042547;380.32543946012106;8670;95%;616.9985581335354;633.011995074974
CO;SAN CRISTOBAL;2022;2022;625.0052766042547;380.32543946012106;8670;90%;618.2860467811207;631.7245064273887
CO;SAN CRISTOBAL;2022;2022;625.0052766042547;380.32543946012106;8670;99%;614.4818170063106;635.5287362021988
CO;SAN CRISTOBAL;2022;2023;582.4574795019934;359.5595282027545;16749;95%;577.0117528414079;587.9032061625788
CO;SAN CRISTOBAL;2022;2023;582.4574795019934;359.5595282027545;16749;90%;577.8873591169615;587.0275998870252
CO;SAN CRISTOBAL;2022;2023;582.4574795019934;359.5595282027545;16749;99%;575.3002830487677;589.614675955219
CO;SAN CRISTOBAL;2023;2023;536.7971996558981;329.8218986818118;8079;95%;529.6041368638785;543.9902624479178
CO;SAN CRISTOBAL;2023;2023;536.7971996558981;329.8218986818118;8079;90%;530.7608033034344;542.8335960083618
CO;SAN CRISTOBAL;2023;2023;536.7971996558981;329.8218986818118;8079;99%;527.3430953024396;546.2513040093567
CO;SANTA FE;2020;2020;932.888096723869;531.4687679903909;1282;95%;903.7680303202378;962.0081631275002
CO;SANTA FE;2020;2020;932.888096723869;531.4687679903909;1282;90%;908.4551877096973;957.3210057380408
CO;SANTA FE;2020;2020;932.888096723869;531.4687679903909;1282;99%;894.5969518866852;971.1792415610528
CO;SANTA FE;2020;2021;863.4388745469106;442.0195358983681;8613;95%;854.1026051813037;872.7751439125175
CO;SANTA FE;2020;2021;863.4388745469106;442.0195358983681;8613;90%;855.6038886930585;871.2738604007627
CO;SANTA FE;2020;2021;863.4388745469106;442.0195358983681;8613;99%;851.1679415516838;875.7098075421374
CO;SANTA FE;2020;2022;879.2987579897446;478.06839075724224;17119;95%;872.1368352201954;886.4606807592937
CO;SANTA FE;2020;2022;879.2987579897446;478.06839075724224;17119;90%;873.2883826473321;885.309133332157
CO;SANTA FE;2020;2022;879.2987579897446;478.06839075724224;17119;99%;869.8860119536704;888.7115040258187
CO;SANTA FE;2020;2023;851.1516205019121;477.71095433230664;23762;95%;845.0773529324958;857.2258880713284
CO;SANTA FE;2020;2023;851.1516205019121;477.71095433230664;23762;90%;846.0539953889842;856.2492456148401
CO;SANTA FE;2020;2023;851.1516205019121;477.71095433230664;23762;99%;843.1684450876301;859.1347959161942
CO;SANTA FE;2021;2021;851.2940235264687;423.31905194225897;7331;95%;841.6021884647032;860.9858585882341
CO;SANTA FE;2021;2021;851.2940235264687;423.31905194225897;7331;90%;843.1606942926559;859.4273527602815
CO;SANTA FE;2021;2021;851.2940235264687;423.31905194225897;7331;99%;838.5555793721228;864.0324676808145
CO;SANTA FE;2021;2022;874.9607184458193;473.235322221139;15837;95%;867.5897936467536;882.3316432448851
CO;SANTA FE;2021;2022;874.9607184458193;473.235322221139;15837;90%;868.7749542894431;881.1464826021955
CO;SANTA FE;2021;2022;874.9607184458193;473.235322221139;15837;99%;865.2732539762171;884.6481829154216
CO;SANTA FE;2021;2023;846.490314340144;474.0501776453466;22480;95%;840.2930840330317;852.6875446472562
CO;SANTA FE;2021;2023;846.490314340144;474.0501776453466;22480;90%;841.2895004232957;851.6911282569922
CO;SANTA FE;2021;2023;846.490314340144;474.0501776453466;22480;99%;838.3455200919744;854.6351085883135
CO;SANTA FE;2022;2022;895.358148548542;511.5163662618197;8506;95%;884.4862161017014;906.2300809953825
CO;SANTA FE;2022;2022;895.358148548542;511.5163662618197;8506;90%;886.2344398974893;904.4818571995946
CO;SANTA FE;2022;2022;895.358148548542;511.5163662618197;8506;99%;881.0688338871958;909.6474632098882
CO;SANTA FE;2022;2023;844.165672974711;496.7401858792295;15149;95%;836.2548784128887;852.0764675365333
CO;SANTA FE;2022;2023;844.165672974711;496.7401858792295;15149;90%;837.5268493640226;850.8044965853994
CO;SANTA FE;2022;2023;844.165672974711;496.7401858792295;15149;99%;833.7686472479863;854.5626987014357
CO;SANTA FE;2023;2023;778.6164938040043;469.10292250891655;6643;95%;767.3337883294315;789.8991992785772
CO;SANTA FE;2023;2023;778.6164938040043;469.10292250891655;6643;90%;769.1481537705406;788.0848338374681
CO;SANTA FE;2023;2023;778.6164938040043;469.10292250891655;6643;99%;763.7869458804985;793.4460417275102
CO;SUBA;2020;2020;601.8525257197005;141.24817830393457;14730;95%;599.5713157401769;604.133735699224
CO;SUBA;2020;2020;601.8525257197005;141.24817830393457;14730;90%;599.9381108683198;603.7669405710811
CO;SUBA;2020;2020;601.8525257197005;141.24817830393457;14730;99%;598.854365450106;604.8506859892949
CO;SUBA;2020;2021;471.32676437288393;232.68111011243474;43912;95%;469.15041016055153;473.5031185852163
CO;SUBA;2020;2021;471.32676437288393;232.68111011243474;43912;90%;469.5003221543002;473.15320659146767
CO;SUBA;2020;2021;471.32676437288393;232.68111011243474;43912;99%;468.4665046135527;474.1870241322152
CO;SUBA;2020;2022;464.8973212214681;236.35188832359222;69001;95%;463.1337739988439;466.6608684440923
CO;SUBA;2020;2022;464.8973212214681;236.35188832359222;69001;90%;463.4173118286262;466.3773306143099
