variable;localidad;year_start;year_end;mean;std;n;ci_90_lower;ci_90_upper;ci_95_lower;ci_95_upper;ci_99_lower;ci_99_upper
SO2;CIUDAD BOLIVAR;2022;2023;7,0694051351831035;5,801908492734625;16903;6,995997701755158;7,142812568611049;6,981933313467692;7,156876956898515;6,954442924762252;7,184367345603955
SO2;CIUDAD BOLIVAR;2023;2023;6,26622833432128;5,11713374913384;8435;6,174572695829608;6,357883972812952;6,157010227044775;6,375446441597785;6,122679522889914;6,409777145752646
SO2;ENGATIVÁ;2020;2020;2,4694392405063295;2,4101211182231763;1659;2,372055678228337;2,566822802784322;2,353379680597825;2,585498800414834;2,3168468145151593;2,6220316664974996
SO2;ENGATIVÁ;2020;2021;2,980656807758359;3,417184821562407;9899;2,924157814114316;3,037155801402402;2,9133321727154033;3,0479814428013148;2,8921709954094568;3,0691426201072614
SO2;ENGATIVÁ;2020;2022;3,03379736130747;3,4264120392176656;17683;2,991412416242393;3,076182306372547;2,983291773019227;3,084302949595713;2,9674191452141856;3,1001755774007544
SO2;ENGATIVÁ;2020;2023;4,013409149206609;8,766481044144028;24389;3,9210729369831046;4,105745361430113;3,903382484903899;4,123435813509319;3,868805460357419;4,158012838055799
SO2;ENGATIVÁ;2021;2021;3,08358277184466;3,5771929396411184;8240;3,018755932144877;3,148409611544443;3,006334165071257;3,160831378618063;2,982052286633742;3,185113257055578
SO2;ENGATIVÁ;2021;2022;3,09222660009985;3,509761000037955;16024;3,046618241530094;3,1378349586696057;3,037879925644941;3,146573274554759;3,0207998495677932;3,1636533506319067
SO2;ENGATIVÁ;2021;2023;4,126099253849538;9,047108529166437;22730;4,0273906429211115;4,224807864777964;4,008479219756565;4,24371928794251;3,971515576580826;4,28068293111825
SO2;ENGATIVÁ;2022;2022;3,1013767985611507;3,437143594079644;7784;3,037289020451415;3,165464576670886;3,0250087140901614;3,17774488303214;3,001003115286594;3,2017504818357074
SO2;ENGATIVÁ;2022;2023;4,7189450655624565;10,96142815489817;14490;4,5691532881117585;4,868736843013155;4,5404536552666634;4,89743647585825;4,484356281547705;4,953533849577208
SO2;ENGATIVÁ;2023;2023;6,5965399642111535;15,471410807043316;6706;6,285736816878006;6,907343111544301;6,2261794838733895;6,9669004445489175;6,109753078167642;7,083326850254665
SO2;FONTIBÓN;2020;2022;9,269789328502615;11,073444689342143;24289;9,152914295867776;9,386664361137454;9,130522509039517;9,409056147965712;9,086756439785589;9,45282221721964
SO2;FONTIBÓN;2020;2023;9,158212821533308;12,256522777619875;47740;9,065942559536017;9,250483083530598;9,048265368946625;9,26816027411999;9,013715261612402;9,302710381454213
SO2;FONTIBÓN;2021;2022;9,269789328502615;11,073444689342143;24289;9,152914295867776;9,386664361137454;9,130522509039517;9,409056147965712;9,086756439785589;9,45282221721964
SO2;FONTIBÓN;2021;2023;9,158212821533308;12,256522777619875;47740;9,065942559536017;9,250483083530598;9,048265368946625;9,26816027411999;9,013715261612402;9,302710381454213
SO2;FONTIBÓN;2022;2022;9,269789328502615;11,073444689342143;24289;9,152914295867776;9,386664361137454;9,130522509039517;9,409056147965712;9,086756439785589;9,45282221721964
SO2;FONTIBÓN;2022;2023;9,158212821533308;12,256522777619875;47740;9,065942559536017;9,250483083530598;9,048265368946625;9,26816027411999;9,013715261612402;9,302710381454213
SO2;FONTIBÓN;2023;2023;9,042649230310008;13,371238702345012;23451;8,899022467405054;9,186275993214963;8,871505313882077;9,21379314673794;8,817721299010213;9,267577161609804
SO2;KENNEDY;2020;2020;7,899501624863058;8,7902880705171;17343;7,78970437746252;8,009298872263596;7,768667992540164;8,030335257185953;7,727550160903883;8,071453088822233
SO2;KENNEDY;2020;2021;8,67699890111055;12,246744477239075;37729;8,573288830467261;8,78070897175384;8,553419799597592;8,80057800262351;8,514585425175126;8,839412377045976
SO2;KENNEDY;2020;2022;8,538743456785122;11,490273940488667;49358;8,453671384063131;8,623815529507112;8,437373246540163;8,64011366703008;8,405518532880741;8,671968380689503
SO2;KENNEDY;2020;2023;8,212457674796186;10,821460046802063;57896;8,138480832994224;8,286434516598147;8,12430839849898;8,30060695109339;8,096608490971159;8,328306858621213
SO2;KENNEDY;2021;2021;9,33843985382125;14,522308698440895;20386;9,171131876873114;9,505747830769385;9,139077325651405;9,537802381991094;9,076424102455785;9,600455605186713
SO2;KENNEDY;2021;2022;8,885030231454008;12,702411296030952;32015;8,768255401957894;9,001805060950122;8,745883205448605;9,024177257459412;8,702156051656116;9,0679044112519
SO2;KENNEDY;2021;2023;8,346297261854858;11,579395044483292;40553;8,251714595067464;8,440879928642252;8,233594273796704;8,45900024991301;8,198177877445088;8,494416646264627
SO2;KENNEDY;2022;2022;8,090189010233038;8,574009761019445;11629;7,959398978203262;8,220979042262815;7,934339268266556;8,24603875219952;7,885355427131597;8,29502259333448
SO2;KENNEDY;2022;2023;7,34338067139386;7,378265377276416;20167;7,25791714073677;7,428844202050951;7,241543159358821;7,445218183428899;7,20953885865959;7,477222484128131
SO2;KENNEDY;2023;2023;6,3262063715155765;5,164242253719146;8538;6,23426670629463;6,418146036736523;6,216649858636224;6,435762884394929;6,18221292679855;6,470199816232603
SO2;PUENTE ARANDA;2020;2020;3,6896584604010725;3,335197497608667;10821;3,63691698197969;3,742399938822455;3,626811463052128;3,7525054577500168;3,607058173478887;3,772258747323258
SO2;PUENTE ARANDA;2020;2021;3,6068124392592593;3,1510045853398716;27000;3,5752689805488655;3,638355897969653;3,5692256945746537;3,644399183943865;3,5574138056207207;3,656211072897798
SO2;PUENTE ARANDA;2020;2022;3,3889591942264574;2,954066511238773;42816;3,3654761780583997;3,412442210394515;3,360977268985803;3,4169411194671118;3,3521841109763133;3,4257342774766015
SO2;PUENTE ARANDA;2020;2023;3,2172104935261183;2,822209858925933;58234;3,1979735903395197;3,236447396712717;3,1942881977844553;3,2401327892677814;3,1870851291591844;3,2473358578930522
SO2;PUENTE ARANDA;2021;2021;3,551402537857717;3,0203886124188286;16179;3,5123419196242236;3,5904631560912104;3,5048581234300413;3,5979469522853926;3,490230167646483;3,612574908068951
SO2;PUENTE ARANDA;2021;2022;3,287259967494921;2,8062800821131586;31995;3,261453427024037;3,3130665079658055;3,2565093049298848;3,3180106300599577;3,246845864276538;3,3276740707133046
SO2;PUENTE ARANDA;2021;2023;3,1093843814987454;2,6798541640940328;47413;3,089140294947734;3,129628468049757;3,085261920053747;3,133506842943744;3,077681626339056;3,141087136658435
SO2;PUENTE ARANDA;2022;2022;3,0170549443601415;2,540696600045792;15816;2,9838228911003575;3,0502869976199256;2,9774557994303543;3,0566540892899288;2,965010547970446;3,0690993407498373
SO2;PUENTE ARANDA;2022;2023;2,880421976692067;2,454129648354037;31234;2,8575805178749256;2,903263435509208;2,853204452309675;2,907639501074459;2,8446512864680775;2,9161926669160563
SO2;PUENTE ARANDA;2023;2023;2,7402619678298095;2,3538895323705207;15418;2,7090784281670244;2,7714455074925946;2,703103804012388;2,777420131647231;2,691425650399773;2,789098285259846
SO2;SANTA FE;2020;2020;1,4759381818181818;1,309449711280576;319;1,3549932215211178;1,5968831421152458;1,331694228434303;1,6201821352020607;1,2859510302124284;1,6659253334239352
SO2;SANTA FE;2020;2021;1,4759381818181818;1,309449711280576;319;1,3549932215211178;1,5968831421152458;1,331694228434303;1,6201821352020607;1,2859510302124284;1,6659253334239352
SO2;SANTA FE;2020;2022;1,4759381818181818;1,309449711280576;319;1,3549932215211178;1,5968831421152458;1,331694228434303;1,6201821352020607;1,2859510302124284;1,6659253334239352
SO2;SANTA FE;2020;2023;1,4759381818181818;1,309449711280576;319;1,3549932215211178;1,5968831421152458;1,331694228434303;1,6201821352020607;1,2859510302124284;1,6659253334239352
SO2;SUBA;2020;2020;4,618697697261724;6,621042855362752;8509;4,500621683156778;4,73677371136667;4,477996751744811;4,759398642778637;4,433770129394482;4,803625265128966
SO2;SUBA;2020;2021;3,2674165506338704;5,263361254025333;19799;3,205886236825609;3,328946864442132;3,194097607862346;3,3407354934053948;3,1710557271045885;3,3637773741631523
SO2;SUBA;2020;2022;2,902167903842325;4,659722269244409;30138;2,8580166110123573;2,9463191966722926;2,8495578977954055;2,9547779098892444;2,8330250335004683;2,9713107741841815
SO2;SUBA;2020;2023;3,051844530624634;4,549097453817207;46123;3,0170025811348227;3,0866864801144454;3,0103275314789943;3,0933615297702737;2,9972811186712147;3,1064079425780533
SO2;SUBA;2021;2021;2,248988625332152;3,6237340197956436;11290;2,192887413935237;2,305089836729067;2,182138227042985;2,315839023621319;2,1611268737376443;2,3368503769266598
SO2;SUBA;2021;2022;2,2268730676406676;3,3756728621963776;21629;2,189116892566676;2,2646292427146593;2,1818832194153948;2,2718629158659405;2,1677444752091297;2,2860016600722055
SO2;SUBA;2021;2023;2,697392635189025;3,8443064263611784;37614;2,664787861443901;2,729997408934149;2,658541357659318;2,736243912718732;2,646332453426782;2,7484528169512683
SO2;SUBA;2022;2022;2,2027232807815067;3,0820690171876266;10339;2,15286132977645;2,2525852317865636;2,143307469322493;2,2621390922405205;2,1246323925338686;2,280814169029145
SO2;SUBA;2022;2023;2,889706921440511;3,919499162470452;26324;2,8499697293155517;2,92944411356547;2,84235662570825;2,9370572171727716;2,8274764334033233;2,9519374094776984
SO2;SUBA;2023;2023;3,3340437284954643;4,318905955700042;15985;3,277852328180875;3,3902351288100534;3,2670863555949357;3,401001101395993;3,246042979101041;3,4220444778898877
SO2;TUNJELITO;2020;2020;4,854486993865031;3,780331004265561;8639;4,787579936971421;4,92139405075864;4,774759696935913;4,934214290794149;4,749699091831233;4,959274895898829
SO2;TUNJELITO;2020;2021;5,224118813196973;3,802348347597201;17307;5,176575273781756;5,271662352612189;5,167466262114355;5,28077136427959;5,149661735617739;5,298575890776206
SO2;TUNJELITO;2020;2022;5,296524975828596;3,7314582294340526;25857;5,258354081626901;5,334695870030291;5,251041050458767;5,342008901198426;5,236747350656729;5,356302601000464
SO2;TUNJELITO;2020;2023;5,211554245880862;3,6097733892340353;32349;5,1785409257375585;5,244567566024165;5,172216103272843;5,2508923884888805;5,159854046816085;5,263254444945638
SO2;TUNJELITO;2021;2021;5,592513977849562;3,788666783694849;8668;5,525571676480008;5,659456279219115;5,512744691933006;5,672283263766118;5,487670916840322;5,697357038858801
SO2;TUNJELITO;2021;2022;5,518314157277268;3,686890421362574;17218;5,472095268084148;5,5645330464703875;5,463240045519235;5,5733882690353;5,445931569221856;5,5906967453326795
SO2;TUNJELITO;2021;2023;5,341655637283846;3,536722865034274;23710;5,303874112639453;5,37943716192824;5,296635634674261;5,386675639893432;5,282487581703993;5,4008236928637
SO2;TUNJELITO;2022;2022;5,4430902923976605;3,579409561148952;8550;5,379410350743788;5,506770234051533;5,367208440909868;5,518972143885453;5,34335648703053;5,542824097764791
SO2;TUNJELITO;2022;2023;5,197097726366174;3,3747003334260146;15042;5,151835446214889;5,242360006517458;5,143163374674953;5,251032078057395;5,1262126816785605;5,267982771053787
SO2;TUNJELITO;2023;2023;4,873124152803451;3,0546284104482924;6492;4,810756647265787;4,935491658341114;4,798805434446845;4,947442871160056;4,775442289643123;4,970806015963778
SO2;USAQUEN;2020;2020;1,7000703810151616;1,1029921899136852;7585;1,6792362709639441;1,720904491066379;1,675244077984182;1,7248966840461413;1,6674400831154168;1,7327006789149064
SO2;USAQUEN;2020;2021;1,9485868222156921;1,4512655357213164;17015;1,930285527731666;1,9668881166997183;1,9267791207822438;1,9703945236491405;1,9199254678523947;1,9772481765789895
SO2;USAQUEN;2020;2022;1,84939232868585;1,3755855787978637;23597;1,834662302273965;1,864122355097735;1,831840208389344;1,8669444489823561;1,8263242497084897;1,8724604076632103
SO2;USAQUEN;2020;2023;1,8021451619891051;1,3330437279357537;31391;1,7897691165756047;1,8145212074026056;1,7873980608876863;1,816892263090524;1,782763754672606;1,8215265693056042
SO2;USAQUEN;2021;2021;2,148480481442206;1,65295625227856;9430;2,1204793589843254;2,1764816039000863;2,115114081096197;2,1818468817882146;2,104626349857882;2,1923346130265298
SO2;USAQUEN;2021;2022;1,920127213339995;1,4821681389378523;16012;1,9008596378982852;1,9393947887817047;1,8971680739012136;1,9430863527787763;1,8899524732082342;1,9503019534717556
SO2;USAQUEN;2021;2023;1,8346679383348738;1,3968693466711397;23806;1,8197758113600482;1,8495600653096995;1,8169226628545407;1,852413213815207;1,8113460089633668;1,8579898677063809
SO2;USAQUEN;2022;2022;1,5929665755089637;1,117240318774863;6582;1,570311993351202;1,6156211576667254;1,5659708108281274;1,6199623401898;1,5574843609568083;1,628448790061119
SO2;USAQUEN;2022;2023;1,6288212298274904;1,154169429399662;14376;1,612986677835684;1,6446557818192968;1,6099528246060155;1,6476896350489654;1,6040227371600186;1,6536197224949623
SO2;USAQUEN;2023;2023;1,6591003335899412;1,1836852941548708;7794;1,637043917929225;1,6811567492506574;1,6328175354480434;1,685383131731839;1,6245557856850663;1,6936448814948162
SO2;USME;2020;2020;8,858346727871469;6,051120953871836;20042;8,788037450002797;8,928656005740141;8,774566868731217;8,942126587011721;8,74823749193053;8,968455963812408
SO2;USME;2020;2021;8,849344158041959;6,4417872881206675;28600;8,786687866255232;8,912000449828685;8,774683840098442;8,924004475985475;8,751221471792181;8,947466844291736
SO2;USME;2020;2022;8,557228697979246;6,463269430981929;36620;8,501672651289399;8,612784744669094;8,491029071886306;8,623428324072187;8,47022598250875;8,644231413449743
SO2;USME;2020;2023;8,48677006646069;6,750290557153167;44989;8,434421415206803;8,539118717714576;8,424392407387966;8,549147725533413;8,404790653742653;8,568749479178726
SO2;USME;2021;2021;8,828261018929657;7,275396588889299;8558;8,69888767386009;8,957634363999224;8,67409805336879;8,982423984490525;8,6256400005172;9,030882037342115
SO2;USME;2021;2022;8,19319156713717;6,9115697092204975;16578;8,104891272549116;8,281491861725224;8,08797347396239;8,29840966031195;8,054905726845595;8,331477407428745
SO2;USME;2021;2023;8,188251629454443;7,2497380472047395;24947;8,112749963240637;8,26375329566825;8,098284820995561;8,278218437913326;8,070011890698478;8,30649136821041
SO2;USME;2022;2022;7,515520199501246;6,432584263748837;8020;7,3973587714811115;7,633681627521381;7,374717186974143;7,656323212028349;7,330457555229591;7,700582843772901
SO2;USME;2022;2023;7,854051839648545;7,213993785933456;16389;7,76135789938171;7,946745779915379;7,743598283220982;7,964505396076107;7,7088850738848285;7,999218605412261
SO2;USME;2023;2023;8,178466196678217;7,877287387301845;8369;8,036816631860821;8,320115761495613;8,009674600984344;8,34725779237209;7,956617921015946;8,400314472340488
Nowcast_PM25;Todas;2020;2020;17,825977981006826;11,977888932669146;154198;17,77580489925743;17,87615106275622;17,766192956542294;17,885763005471357;17,747406784494828;17,904549177518824
Nowcast_PM25;Todas;2020;2021;18,054821718176328;12,989551707911817;329493;18,017599731902198;18,092043704450457;18,01046894768555;18,099174488667106;17,996532173588207;18,11311126276445
Nowcast_PM25;Todas;2020;2022;17,914794824191414;12,355001425477147;494051;17,885882368538628;17,9437072798442;17,88034348856622;17,94924615981661;17,86951803033766;17,96007161804517
Nowcast_PM25;Todas;2020;2023;17,315012042576065;12,06644310887302;660113;17,290583475496682;17,339440609655448;17,28590359700831;17,34412048814382;17,276757020040705;17,353267065111424
Nowcast_PM25;Todas;2021;2021;18,25612378945083;13,815264297841278;175295;18,20184827041115;18,310399308490506;18,19145041477965;18,32079716412201;18,171128229006204;18,341119349895454
Nowcast_PM25;Todas;2021;2022;17,9550927753214;12,522169579998959;339853;17,919761243454857;17,990424307187943;17,912992623243216;17,997192927399585;17,89976368300049;18,01042186764231
Nowcast_PM25;Todas;2021;2023;17,15927456538298;12,089022737822967;505915;17,131318215420134;17,187230915345825;17,12596250105993;17,192586629706028;17,115495031387265;17,203054099378694
Nowcast_PM25;Todas;2022;2022;17,63442023663098;10,969384123521268;164558;17,589941499675028;17,678898973586932;17,58142046113336;17,6874200121286;17,56476642908252;17,70407404417944
Nowcast_PM25;Todas;2022;2023;16,577724191137698;11,020883747891943;330620;16,546197359012073;16,609251023263322;16,540157621337716;16,61529076093768;16,528353245302117;16,627095136973278
