;Estacion;Anio;Mes;Hora;Localidad;mean_CO_granular;mean_NO2_granular;mean_O3_granular;mean_PM10_granular;mean_PM25_granular;mean_SO2_granular;mean_CO_local;mean_NO2_local;mean_O3_local;mean_PM10_local;mean_PM25_local;mean_SO2_local
160;BOGOTA RURAL - MOCHUELO;2022;7;16;FONTIBÓN;;;;;10.5161;17.7406;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
161;BOGOTA RURAL - MOCHUELO;2022;7;17;FONTIBÓN;;;;;12.6774;19.8674;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
162;BOGOTA RURAL - MOCHUELO;2022;7;18;FONTIBÓN;;;;;17.8065;24.6932;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
163;BOGOTA RURAL - MOCHUELO;2022;7;19;FONTIBÓN;;;;;24.0645;28.3239;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
164;BOGOTA RURAL - MOCHUELO;2022;7;20;FONTIBÓN;;;;;19.5161;22.7152;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
165;BOGOTA RURAL - MOCHUELO;2022;7;21;FONTIBÓN;;;;;21.7097;21.1632;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
166;BOGOTA RURAL - MOCHUELO;2022;7;22;FONTIBÓN;;;;;19.3226;20.3477;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
167;BOGOTA RURAL - MOCHUELO;2022;7;23;FONTIBÓN;;;;;21.0323;19.2477;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
168;BOGOTA RURAL - MOCHUELO;2022;8;0;FONTIBÓN;;;;;26.2258;24.2235;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
169;BOGOTA RURAL - MOCHUELO;2022;8;1;FONTIBÓN;;;;;26.5806;22.8394;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
170;BOGOTA RURAL - MOCHUELO;2022;8;2;FONTIBÓN;;;;;23.4194;21.6187;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
171;BOGOTA RURAL - MOCHUELO;2022;8;3;FONTIBÓN;;;;;25.129;23.5961;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
172;BOGOTA RURAL - MOCHUELO;2022;8;4;FONTIBÓN;;;;;27.5806;23.8813;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
173;BOGOTA RURAL - MOCHUELO;2022;8;5;FONTIBÓN;;;;;24.0968;24.821;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
174;BOGOTA RURAL - MOCHUELO;2022;8;6;FONTIBÓN;;;;;26.3871;29.0387;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
175;BOGOTA RURAL - MOCHUELO;2022;8;7;FONTIBÓN;;;;;30.3548;30.3223;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
176;BOGOTA RURAL - MOCHUELO;2022;8;8;FONTIBÓN;;;;;20.4667;24.4103;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
177;BOGOTA RURAL - MOCHUELO;2022;8;9;FONTIBÓN;;;;;13.7419;17.0558;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
178;BOGOTA RURAL - MOCHUELO;2022;8;10;FONTIBÓN;;;;;11.6774;15.0806;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
179;BOGOTA RURAL - MOCHUELO;2022;8;11;FONTIBÓN;;;;;10.3548;14.6839;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
180;BOGOTA RURAL - MOCHUELO;2022;8;12;FONTIBÓN;;;;;10.1333;16.9031;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
181;BOGOTA RURAL - MOCHUELO;2022;8;13;FONTIBÓN;;;;;9.3548;18.1065;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
182;BOGOTA RURAL - MOCHUELO;2022;8;14;FONTIBÓN;;;;;9.9677;17.8068;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
183;BOGOTA RURAL - MOCHUELO;2022;8;15;FONTIBÓN;;;;;12.6774;19.1797;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
184;BOGOTA RURAL - MOCHUELO;2022;8;16;FONTIBÓN;;;;;15.5484;22.6358;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
185;BOGOTA RURAL - MOCHUELO;2022;8;17;FONTIBÓN;;;;;17.2581;27.4835;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
186;BOGOTA RURAL - MOCHUELO;2022;8;18;FONTIBÓN;;;;;18.0323;29.4294;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
187;BOGOTA RURAL - MOCHUELO;2022;8;19;FONTIBÓN;;;;;21.2903;25.8074;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
188;BOGOTA RURAL - MOCHUELO;2022;8;20;FONTIBÓN;;;;;19.5161;25.3206;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
189;BOGOTA RURAL - MOCHUELO;2022;8;21;FONTIBÓN;;;;;21.4516;24.7419;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
190;BOGOTA RURAL - MOCHUELO;2022;8;22;FONTIBÓN;;;;;24.1935;22.4719;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
191;BOGOTA RURAL - MOCHUELO;2022;8;23;FONTIBÓN;;;;;21.7097;22.5594;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
192;BOGOTA RURAL - MOCHUELO;2022;9;0;FONTIBÓN;;;;;26.7;20.8417;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
193;BOGOTA RURAL - MOCHUELO;2022;9;1;FONTIBÓN;;;;;29.9667;19.5393;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
194;BOGOTA RURAL - MOCHUELO;2022;9;2;FONTIBÓN;;;;;35.8667;21.5927;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
195;BOGOTA RURAL - MOCHUELO;2022;9;3;FONTIBÓN;;;;;36.4667;20.0553;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
196;BOGOTA RURAL - MOCHUELO;2022;9;4;FONTIBÓN;;;;;39.6667;23.408;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
197;BOGOTA RURAL - MOCHUELO;2022;9;5;FONTIBÓN;;;;;42.7;23.574;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
198;BOGOTA RURAL - MOCHUELO;2022;9;6;FONTIBÓN;;;;;49.0;22.349;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
199;BOGOTA RURAL - MOCHUELO;2022;9;7;FONTIBÓN;;;;;53.75;29.7333;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
200;BOGOTA RURAL - MOCHUELO;2022;9;8;FONTIBÓN;;;;;39.6333;33.2897;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
201;BOGOTA RURAL - MOCHUELO;2022;9;9;FONTIBÓN;;;;;22.8667;21.9407;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
202;BOGOTA RURAL - MOCHUELO;2022;9;10;FONTIBÓN;;;;;22.3333;20.169;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
203;BOGOTA RURAL - MOCHUELO;2022;9;11;FONTIBÓN;;;;;23.8667;19.5603;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
204;BOGOTA RURAL - MOCHUELO;2022;9;12;FONTIBÓN;;;;;18.7;18.581;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
205;BOGOTA RURAL - MOCHUELO;2022;9;13;FONTIBÓN;;;;;17.7;19.9483;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
206;BOGOTA RURAL - MOCHUELO;2022;9;14;FONTIBÓN;;;;;19.2;19.94;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
207;BOGOTA RURAL - MOCHUELO;2022;9;15;FONTIBÓN;;;;;18.7931;21.6163;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
208;BOGOTA RURAL - MOCHUELO;2022;9;16;FONTIBÓN;;;;;20.2333;21.1407;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
209;BOGOTA RURAL - MOCHUELO;2022;9;17;FONTIBÓN;;;;;21.0333;27.115;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
210;BOGOTA RURAL - MOCHUELO;2022;9;18;FONTIBÓN;;;;;22.7;27.463;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
211;BOGOTA RURAL - MOCHUELO;2022;9;19;FONTIBÓN;;;;;27.5333;25.4733;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
212;BOGOTA RURAL - MOCHUELO;2022;9;20;FONTIBÓN;;;;;25.6667;25.8463;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
213;BOGOTA RURAL - MOCHUELO;2022;9;21;FONTIBÓN;;;;;25.7;25.695;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
214;BOGOTA RURAL - MOCHUELO;2022;9;22;FONTIBÓN;;;;;25.3;24.3537;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
215;BOGOTA RURAL - MOCHUELO;2022;9;23;FONTIBÓN;;;;;24.8333;22.6757;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
216;BOGOTA RURAL - MOCHUELO;2022;10;0;FONTIBÓN;;;;;24.1;21.6745;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
217;BOGOTA RURAL - MOCHUELO;2022;10;1;FONTIBÓN;;;;;24.6129;18.8358;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
218;BOGOTA RURAL - MOCHUELO;2022;10;2;FONTIBÓN;;;;;21.7097;17.4981;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
219;BOGOTA RURAL - MOCHUELO;2022;10;3;FONTIBÓN;;;;;21.6774;18.1794;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
220;BOGOTA RURAL - MOCHUELO;2022;10;4;FONTIBÓN;;;;;24.129;16.7935;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
221;BOGOTA RURAL - MOCHUELO;2022;10;5;FONTIBÓN;;;;;28.2903;19.5852;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
222;BOGOTA RURAL - MOCHUELO;2022;10;6;FONTIBÓN;;;;;31.2258;21.189;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
223;BOGOTA RURAL - MOCHUELO;2022;10;7;FONTIBÓN;;;;;32.0;22.5632;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
224;BOGOTA RURAL - MOCHUELO;2022;10;8;FONTIBÓN;;;;;25.9677;26.6787;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
225;BOGOTA RURAL - MOCHUELO;2022;10;9;FONTIBÓN;;;;;16.2258;22.8323;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
226;BOGOTA RURAL - MOCHUELO;2022;10;10;FONTIBÓN;;;;;13.5484;17.8797;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
227;BOGOTA RURAL - MOCHUELO;2022;10;11;FONTIBÓN;;;;;11.871;17.1171;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
228;BOGOTA RURAL - MOCHUELO;2022;10;12;FONTIBÓN;;;;;16.1613;20.7071;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
229;BOGOTA RURAL - MOCHUELO;2022;10;13;FONTIBÓN;;;;;17.2903;25.7716;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
230;BOGOTA RURAL - MOCHUELO;2022;10;14;FONTIBÓN;;;;;17.1613;23.4516;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
231;BOGOTA RURAL - MOCHUELO;2022;10;15;FONTIBÓN;;;;;16.0645;22.9077;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
232;BOGOTA RURAL - MOCHUELO;2022;10;16;FONTIBÓN;;;;;16.871;27.2055;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
233;BOGOTA RURAL - MOCHUELO;2022;10;17;FONTIBÓN;;;;;16.0323;26.9268;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
234;BOGOTA RURAL - MOCHUELO;2022;10;18;FONTIBÓN;;;;;21.1935;23.4484;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
235;BOGOTA RURAL - MOCHUELO;2022;10;19;FONTIBÓN;;;;;23.2258;21.5668;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
236;BOGOTA RURAL - MOCHUELO;2022;10;20;FONTIBÓN;;;;;21.6129;20.0632;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
237;BOGOTA RURAL - MOCHUELO;2022;10;21;FONTIBÓN;;;;;22.3226;17.8413;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
238;BOGOTA RURAL - MOCHUELO;2022;10;22;FONTIBÓN;;;;;20.8065;19.0532;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
239;BOGOTA RURAL - MOCHUELO;2022;10;23;FONTIBÓN;;;;;21.9677;22.8065;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
240;BOGOTA RURAL - MOCHUELO;2022;11;0;FONTIBÓN;;;;;29.75;7.5567;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
241;BOGOTA RURAL - MOCHUELO;2022;11;1;FONTIBÓN;;;;;31.1786;8.2606;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
242;BOGOTA RURAL - MOCHUELO;2022;11;2;FONTIBÓN;;;;;29.3929;7.2472;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
243;BOGOTA RURAL - MOCHUELO;2022;11;3;FONTIBÓN;;;;;28.1071;6.0028;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
244;BOGOTA RURAL - MOCHUELO;2022;11;4;FONTIBÓN;;;;;32.3571;8.2867;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
245;BOGOTA RURAL - MOCHUELO;2022;11;5;FONTIBÓN;;;;;37.3929;8.0683;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
246;BOGOTA RURAL - MOCHUELO;2022;11;6;FONTIBÓN;;;;;44.4286;6.3906;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
247;BOGOTA RURAL - MOCHUELO;2022;11;7;FONTIBÓN;;;;;41.8571;9.575;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
248;BOGOTA RURAL - MOCHUELO;2022;11;8;FONTIBÓN;;;;;31.7143;13.675;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
249;BOGOTA RURAL - MOCHUELO;2022;11;9;FONTIBÓN;;;;;28.1071;13.1683;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
250;BOGOTA RURAL - MOCHUELO;2022;11;10;FONTIBÓN;;;;;22.5714;12.0342;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
251;BOGOTA RURAL - MOCHUELO;2022;11;11;FONTIBÓN;;;;;24.8929;15.9553;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
252;BOGOTA RURAL - MOCHUELO;2022;11;12;FONTIBÓN;;;;;24.7857;21.6063;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
253;BOGOTA RURAL - MOCHUELO;2022;11;13;FONTIBÓN;;;;;27.4286;33.8847;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
254;BOGOTA RURAL - MOCHUELO;2022;11;14;FONTIBÓN;;;;;28.5357;25.1847;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
255;BOGOTA RURAL - MOCHUELO;2022;11;15;FONTIBÓN;;;;;26.6429;18.9616;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
256;BOGOTA RURAL - MOCHUELO;2022;11;16;FONTIBÓN;;;;;26.0741;21.6295;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
257;BOGOTA RURAL - MOCHUELO;2022;11;17;FONTIBÓN;;;;;26.7037;16.1984;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
258;BOGOTA RURAL - MOCHUELO;2022;11;18;FONTIBÓN;;;;;29.5926;10.6037;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
259;BOGOTA RURAL - MOCHUELO;2022;11;19;FONTIBÓN;;;;;28.4074;8.7339;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
260;BOGOTA RURAL - MOCHUELO;2022;11;20;FONTIBÓN;;;;;27.0;9.5372;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
261;BOGOTA RURAL - MOCHUELO;2022;11;21;FONTIBÓN;;;;;25.5926;11.64;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
262;BOGOTA RURAL - MOCHUELO;2022;11;22;FONTIBÓN;;;;;23.3333;7.5261;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
263;BOGOTA RURAL - MOCHUELO;2022;11;23;FONTIBÓN;;;;;26.3704;6.9689;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
264;BOGOTA RURAL - MOCHUELO;2022;12;0;FONTIBÓN;;;;;37.0;7.8104;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
265;BOGOTA RURAL - MOCHUELO;2022;12;1;FONTIBÓN;;;;;38.6875;7.3154;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
266;BOGOTA RURAL - MOCHUELO;2022;12;2;FONTIBÓN;;;;;36.8667;8.1292;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
267;BOGOTA RURAL - MOCHUELO;2022;12;3;FONTIBÓN;;;;;36.6;8.8265;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
268;BOGOTA RURAL - MOCHUELO;2022;12;4;FONTIBÓN;;;;;33.2667;7.9427;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
269;BOGOTA RURAL - MOCHUELO;2022;12;5;FONTIBÓN;;;;;34.7333;7.6677;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
270;BOGOTA RURAL - MOCHUELO;2022;12;6;FONTIBÓN;;;;;44.8667;9.6515;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
271;BOGOTA RURAL - MOCHUELO;2022;12;7;FONTIBÓN;;;;;49.9333;13.0011;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
272;BOGOTA RURAL - MOCHUELO;2022;12;8;FONTIBÓN;;;;;40.6667;15.3179;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
273;BOGOTA RURAL - MOCHUELO;2022;12;9;FONTIBÓN;;;;;34.6667;11.1775;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
274;BOGOTA RURAL - MOCHUELO;2022;12;10;FONTIBÓN;;;;;32.9333;9.5315;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
275;BOGOTA RURAL - MOCHUELO;2022;12;11;FONTIBÓN;;;;;23.0625;11.6082;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
276;BOGOTA RURAL - MOCHUELO;2022;12;12;FONTIBÓN;;;;;23.8125;10.9654;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
277;BOGOTA RURAL - MOCHUELO;2022;12;13;FONTIBÓN;;;;;23.4375;12.0548;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
278;BOGOTA RURAL - MOCHUELO;2022;12;14;FONTIBÓN;;;;;22.5625;11.8074;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
279;BOGOTA RURAL - MOCHUELO;2022;12;15;FONTIBÓN;;;;;22.25;14.5686;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
280;BOGOTA RURAL - MOCHUELO;2022;12;16;FONTIBÓN;;;;;20.8125;12.2604;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
281;BOGOTA RURAL - MOCHUELO;2022;12;17;FONTIBÓN;;;;;18.5625;13.0758;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
282;BOGOTA RURAL - MOCHUELO;2022;12;18;FONTIBÓN;;;;;18.0;10.2346;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
283;BOGOTA RURAL - MOCHUELO;2022;12;19;FONTIBÓN;;;;;16.6875;10.4468;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
284;BOGOTA RURAL - MOCHUELO;2022;12;20;FONTIBÓN;;;;;27.5;8.9716;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
285;BOGOTA RURAL - MOCHUELO;2022;12;21;FONTIBÓN;;;;;33.0;8.908;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
286;BOGOTA RURAL - MOCHUELO;2022;12;22;FONTIBÓN;;;;;32.75;7.2696;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
287;BOGOTA RURAL - MOCHUELO;2022;12;23;FONTIBÓN;;;;;34.5;8.1648;879.9863;41.5463;20.1755;47.4973;22.7017;9.2698
288;BOGOTA RURAL - MOCHUELO;2023;1;0;FONTIBÓN;;;;;38.5;6.1333;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
289;BOGOTA RURAL - MOCHUELO;2023;1;1;FONTIBÓN;;;;;35.6842;4.0;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
290;BOGOTA RURAL - MOCHUELO;2023;1;2;FONTIBÓN;;;;;35.9444;4.89;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
291;BOGOTA RURAL - MOCHUELO;2023;1;3;FONTIBÓN;;;;;33.6667;5.47;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
292;BOGOTA RURAL - MOCHUELO;2023;1;4;FONTIBÓN;;;;;38.1111;5.195;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
293;BOGOTA RURAL - MOCHUELO;2023;1;5;FONTIBÓN;;;;;38.2778;3.245;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
294;BOGOTA RURAL - MOCHUELO;2023;1;6;FONTIBÓN;;;;;38.2353;6.1473;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
295;BOGOTA RURAL - MOCHUELO;2023;1;7;FONTIBÓN;;;;;43.8824;5.095;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
296;BOGOTA RURAL - MOCHUELO;2023;1;8;FONTIBÓN;;;;;34.2941;4.5367;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
297;BOGOTA RURAL - MOCHUELO;2023;1;9;FONTIBÓN;;12.58;;;32.0;3.9267;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
298;BOGOTA RURAL - MOCHUELO;2023;1;10;FONTIBÓN;;;;;27.4706;3.5478;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
299;BOGOTA RURAL - MOCHUELO;2023;1;11;FONTIBÓN;;;;;24.9412;3.7886;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
300;BOGOTA RURAL - MOCHUELO;2023;1;12;FONTIBÓN;;;;;25.1176;6.6123;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
301;BOGOTA RURAL - MOCHUELO;2023;1;13;FONTIBÓN;;;;;19.7059;10.4833;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
302;BOGOTA RURAL - MOCHUELO;2023;1;14;FONTIBÓN;;;;;21.3333;9.9461;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
303;BOGOTA RURAL - MOCHUELO;2023;1;15;FONTIBÓN;;;;;23.2778;8.615;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
304;BOGOTA RURAL - MOCHUELO;2023;1;16;FONTIBÓN;;;;;24.0526;9.6088;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
305;BOGOTA RURAL - MOCHUELO;2023;1;17;FONTIBÓN;;;;;26.1579;8.988;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
306;BOGOTA RURAL - MOCHUELO;2023;1;18;FONTIBÓN;;;;;22.15;4.8677;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
307;BOGOTA RURAL - MOCHUELO;2023;1;19;FONTIBÓN;;;;;22.8947;5.08;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
308;BOGOTA RURAL - MOCHUELO;2023;1;20;FONTIBÓN;;;;;31.4211;5.9582;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
309;BOGOTA RURAL - MOCHUELO;2023;1;21;FONTIBÓN;;;;;28.4211;5.4127;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
310;BOGOTA RURAL - MOCHUELO;2023;1;22;FONTIBÓN;;;;;31.5789;8.122;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
311;BOGOTA RURAL - MOCHUELO;2023;1;23;FONTIBÓN;;;;;36.3158;6.592;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
312;BOGOTA RURAL - MOCHUELO;2023;2;0;FONTIBÓN;;21.014;;57.52;35.0539;21.681;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
313;BOGOTA RURAL - MOCHUELO;2023;2;1;FONTIBÓN;;19.86;;54.65;35.4047;21.176;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
314;BOGOTA RURAL - MOCHUELO;2023;2;2;FONTIBÓN;;21.842;;74.37;33.5632;20.7765;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
315;BOGOTA RURAL - MOCHUELO;2023;2;3;FONTIBÓN;;23.022;;70.87;39.3089;21.2558;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
316;BOGOTA RURAL - MOCHUELO;2023;2;4;FONTIBÓN;;22.1913;;90.18;36.7139;22.0922;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
317;BOGOTA RURAL - MOCHUELO;2023;2;5;FONTIBÓN;;20.788;;110.68;36.4694;21.7;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
318;BOGOTA RURAL - MOCHUELO;2023;2;6;FONTIBÓN;;22.1413;;56.35;37.0389;22.5376;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
319;BOGOTA RURAL - MOCHUELO;2023;2;7;FONTIBÓN;;29.702;;89.92;37.8744;22.8318;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
320;BOGOTA RURAL - MOCHUELO;2023;2;8;FONTIBÓN;;27.754;;104.28;46.1272;22.3553;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
321;BOGOTA RURAL - MOCHUELO;2023;2;9;FONTIBÓN;;28.1406;;121.18;39.9278;24.7825;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
322;BOGOTA RURAL - MOCHUELO;2023;2;10;FONTIBÓN;;25.7069;;81.34;35.4858;25.3488;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
323;BOGOTA RURAL - MOCHUELO;2023;2;11;FONTIBÓN;;25.6488;;98.36;29.5082;24.0668;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
324;BOGOTA RURAL - MOCHUELO;2023;2;12;FONTIBÓN;;18.638;;92.87;35.655;24.4138;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
325;BOGOTA RURAL - MOCHUELO;2023;2;13;FONTIBÓN;;16.2047;;77.77;41.2844;20.0285;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
326;BOGOTA RURAL - MOCHUELO;2023;2;14;FONTIBÓN;;18.552;;108.78;33.6011;30.0319;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
327;BOGOTA RURAL - MOCHUELO;2023;2;15;FONTIBÓN;;18.7644;;104.365;28.7284;26.3881;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
328;BOGOTA RURAL - MOCHUELO;2023;2;16;FONTIBÓN;;21.5138;;76.49;35.8705;30.8325;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
329;BOGOTA RURAL - MOCHUELO;2023;2;17;FONTIBÓN;;21.5075;;82.695;33.8255;24.8057;683.3708;33.8293;26.1567;45.6387;20.5935;9.0426
