;variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
2723;Nowcast_PM25;TUNJELITO;2021;2023;17.227403724957302;10.413278840362889;25607;99%;17.05977146466119;17.395035985253415
2724;Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;95%;19.59699572935181;20.01799278117315
2725;Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;90%;19.630844177849568;19.984144332675392
2726;Nowcast_PM25;TUNJELITO;2022;2022;19.80749425526248;9.941579152765955;8571;99%;19.530829751194727;20.084158759330233
2727;Nowcast_PM25;TUNJELITO;2022;2023;18.9073955544719;10.235178390877751;16943;95%;18.753268322133167;19.061522786810634
2728;Nowcast_PM25;TUNJELITO;2022;2023;18.9073955544719;10.235178390877751;16943;90%;18.7780500718431;19.0367410371007
2729;Nowcast_PM25;TUNJELITO;2022;2023;18.9073955544719;10.235178390877751;16943;99%;18.704829685378783;19.109961423565018
2730;Nowcast_PM25;TUNJELITO;2023;2023;17.98590176989521;10.447837618152148;8372;95%;17.76206950232749;18.209734037462933
2731;Nowcast_PM25;TUNJELITO;2023;2023;17.98590176989521;10.447837618152148;8372;90%;17.798062182572046;18.173741357218375
2732;Nowcast_PM25;TUNJELITO;2023;2023;17.98590176989521;10.447837618152148;8372;99%;17.69171176056623;18.280091779224193
2733;Nowcast_PM25;USAQUEN;2020;2020;13.767653240763035;11.216807397027047;7201;95%;13.508537401270052;14.026769080256019
2734;Nowcast_PM25;USAQUEN;2020;2020;13.767653240763035;11.216807397027047;7201;90%;13.550204951117625;13.985101530408446
2735;Nowcast_PM25;USAQUEN;2020;2020;13.767653240763035;11.216807397027047;7201;99%;13.427084265962629;14.108222215563442
2736;Nowcast_PM25;USAQUEN;2020;2021;12.411835282983894;8.987318954065993;17275;95%;12.277806013898614;12.545864552069174
2737;Nowcast_PM25;USAQUEN;2020;2021;12.411835282983894;8.987318954065993;17275;90%;12.299356223840892;12.524314342126896
2738;Nowcast_PM25;USAQUEN;2020;2021;12.411835282983894;8.987318954065993;17275;99%;12.235683843347232;12.587986722620556
2739;Nowcast_PM25;USAQUEN;2020;2022;12.632127931868894;8.513629190919087;25821;95%;12.528280287002616;12.735975576735171
2740;Nowcast_PM25;USAQUEN;2020;2022;12.632127931868894;8.513629190919087;25821;90%;12.544977199553053;12.719278664184735
2741;Nowcast_PM25;USAQUEN;2020;2022;12.632127931868894;8.513629190919087;25821;99%;12.49564530040907;12.768610563328718
2742;Nowcast_PM25;USAQUEN;2020;2023;12.08099133233161;8.244073829725096;34417;95%;11.99389121674002;12.168091447923201
2743;Nowcast_PM25;USAQUEN;2020;2023;12.08099133233161;8.244073829725096;34417;90%;12.007895214243037;12.154087450420183
2744;Nowcast_PM25;USAQUEN;2020;2023;12.08099133233161;8.244073829725096;34417;99%;11.96652005397306;12.19546261069016
2745;Nowcast_PM25;USAQUEN;2021;2021;11.44268250216519;6.80655430066637;10074;95%;11.309751395947034;11.575613608383348
2746;Nowcast_PM25;USAQUEN;2021;2021;11.44268250216519;6.80655430066637;10074;90%;11.331126346460698;11.554238657869684
2747;Nowcast_PM25;USAQUEN;2021;2021;11.44268250216519;6.80655430066637;10074;99%;11.26796930110987;11.617395703220511
2748;Nowcast_PM25;USAQUEN;2021;2022;12.192980899143508;7.153288119169075;18620;95%;12.090228444947048;12.295733353339969
2749;Nowcast_PM25;USAQUEN;2021;2022;12.192980899143508;7.153288119169075;18620;90%;12.10674963653688;12.279212161750136
2750;Nowcast_PM25;USAQUEN;2021;2022;12.192980899143508;7.153288119169075;18620;99%;12.057936218317405;12.328025579969612
2751;Nowcast_PM25;USAQUEN;2021;2023;11.634722505075047;7.190968429846698;27216;95%;11.549286164109743;11.72015884604035
2752;Nowcast_PM25;USAQUEN;2021;2023;11.634722505075047;7.190968429846698;27216;90%;11.563022815697538;11.706422194452555
2753;Nowcast_PM25;USAQUEN;2021;2023;11.634722505075047;7.190968429846698;27216;99%;11.522437238668966;11.747007771481128
2754;Nowcast_PM25;USAQUEN;2022;2022;13.077430472178794;7.445494543436598;8546;95%;12.919552435601222;13.235308508756365
2755;Nowcast_PM25;USAQUEN;2022;2022;13.077430472178794;7.445494543436598;8546;90%;12.944939450884464;13.209921493473123
2756;Nowcast_PM25;USAQUEN;2022;2022;13.077430472178794;7.445494543436598;8546;99%;12.869926600497475;13.284934343860112
2757;Nowcast_PM25;USAQUEN;2022;2023;11.74758045568255;7.405451645872381;17142;95%;11.636714153152228;11.858446758212873
2758;Nowcast_PM25;USAQUEN;2022;2023;11.74758045568255;7.405451645872381;17142;90%;11.654540063135958;11.840620848229143
2759;Nowcast_PM25;USAQUEN;2022;2023;11.74758045568255;7.405451645872381;17142;99%;11.601871499286249;11.893289412078852
2760;Nowcast_PM25;USAQUEN;2023;2023;10.425465723135213;7.12385215475808;8596;95%;10.274848045242367;10.57608340102806
2761;Nowcast_PM25;USAQUEN;2023;2023;10.425465723135213;7.12385215475808;8596;90%;10.299067559967979;10.551863886302447
2762;Nowcast_PM25;USAQUEN;2023;2023;10.425465723135213;7.12385215475808;8596;99%;10.22750445429548;10.623426991974947
2763;Nowcast_PM25;USME;2020;2020;24.146796877952042;9.194599365668205;20061;95%;24.01955478104777;24.274038974856314
2764;Nowcast_PM25;USME;2020;2020;24.146796877952042;9.194599365668205;20061;90%;24.040013455782052;24.25358030012203
2765;Nowcast_PM25;USME;2020;2020;24.146796877952042;9.194599365668205;20061;99%;23.979566594314086;24.314027161589998
2766;Nowcast_PM25;USME;2020;2021;21.623435816911755;8.614710232761906;28612;95%;21.523612262515947;21.723259371307563
2767;Nowcast_PM25;USME;2020;2021;21.623435816911755;8.614710232761906;28612;90%;21.539662080745856;21.707209553077654
2768;Nowcast_PM25;USME;2020;2021;21.623435816911755;8.614710232761906;28612;99%;21.49224222602187;21.75462940780164
2769;Nowcast_PM25;USME;2020;2022;19.867863461829415;9.542126847240356;36952;95%;19.77056890866656;19.96515801499227
2770;Nowcast_PM25;USME;2020;2022;19.867863461829415;9.542126847240356;36952;90%;19.78621192640773;19.9495149972511
2771;Nowcast_PM25;USME;2020;2022;19.867863461829415;9.542126847240356;36952;99%;19.73999432759577;19.99573259606306
2772;Nowcast_PM25;USME;2020;2023;18.416358321942468;9.901188536267266;45391;95%;18.325270120482756;18.50744652340218
2773;Nowcast_PM25;USME;2020;2023;18.416358321942468;9.901188536267266;45391;90%;18.339915171798157;18.49280147208678
2774;Nowcast_PM25;USME;2020;2023;18.416358321942468;9.901188536267266;45391;99%;18.29664629129681;18.536070352588126
2775;Nowcast_PM25;USME;2021;2021;15.703526303927399;0.0497575017459459;8551;95%;15.702471529264269;15.704581078590529
2776;Nowcast_PM25;USME;2021;2021;15.703526303927399;0.0497575017459459;8551;90%;15.70264113852948;15.704411469325319
2777;Nowcast_PM25;USME;2021;2021;15.703526303927399;0.0497575017459459;8551;99%;15.702139981797787;15.70491262605701
2778;Nowcast_PM25;USME;2021;2022;14.785885884371833;7.156567802981758;16891;95%;14.677952368639508;14.893819400104158
2779;Nowcast_PM25;USME;2021;2022;14.785885884371833;7.156567802981758;16891;90%;14.695306745618412;14.876465023125254
2780;Nowcast_PM25;USME;2021;2022;14.785885884371833;7.156567802981758;16891;99%;14.644031334323003;14.927740434420663
2781;Nowcast_PM25;USME;2021;2023;13.877932428847005;7.881442794340705;25330;95%;13.780868698660973;13.974996159033038
2782;Nowcast_PM25;USME;2021;2023;13.877932428847005;7.881442794340705;25330;90%;13.796474891949986;13.959389965744025
2783;Nowcast_PM25;USME;2021;2023;13.877932428847005;7.881442794340705;25330;99%;13.750365546818722;14.005499310875289
2784;Nowcast_PM25;USME;2022;2022;13.845029382259167;10.098695945195075;8340;95%;13.628262264857522;14.061796499660812
2785;Nowcast_PM25;USME;2022;2022;13.845029382259167;10.098695945195075;8340;90%;13.66311887838682;14.026939886131514
2786;Nowcast_PM25;USME;2022;2022;13.845029382259167;10.098695945195075;8340;99%;13.560125237716777;14.129933526801556
2787;Nowcast_PM25;USME;2022;2023;12.947563919054264;9.550393070800652;16779;95%;12.8030473536484;13.092080484460128
2788;Nowcast_PM25;USME;2022;2023;12.947563919054264;9.550393070800652;16779;90%;12.826283847040633;13.068843991067896
2789;Nowcast_PM25;USME;2022;2023;12.947563919054264;9.550393070800652;16779;99%;12.757629051461446;13.137498786647082
2790;Nowcast_PM25;USME;2023;2023;12.06062684557057;8.887672827438537;8439;95%;11.870976797543127;12.250276893598011
2791;Nowcast_PM25;USME;2023;2023;12.06062684557057;8.887672827438537;8439;90%;11.901472865036572;12.219780826104566
2792;Nowcast_PM25;USME;2023;2023;12.06062684557057;8.887672827438537;8439;99%;11.811363801262509;12.30988988987863
2793;Nowcast_PM10;TODAS;2020;2020;33.34879993735031;20.630798215032037;125720;95%;33.23475759800152;33.46284227669909
2794;Nowcast_PM10;TODAS;2020;2020;33.34879993735031;20.630798215032037;125720;90%;33.25309280535132;33.44450706934929
2795;Nowcast_PM10;TODAS;2020;2020;33.34879993735031;20.630798215032037;125720;99%;33.198922065278644;33.49867780942197
2796;Nowcast_PM10;TODAS;2020;2021;31.98639088126875;20.502776560911396;282854;95%;31.910832705184006;32.061949057353495
2797;Nowcast_PM10;TODAS;2020;2021;31.98639088126875;20.502776560911396;282854;90%;31.922980524659156;32.04980123787835
2798;Nowcast_PM10;TODAS;2020;2021;31.98639088126875;20.502776560911396;282854;99%;31.88709036036856;32.08569140216894
2799;Nowcast_PM10;TODAS;2020;2022;32.451130364074025;20.309663069762465;419384;95%;32.38966278136175;32.5125979467863
2800;Nowcast_PM10;TODAS;2020;2022;32.451130364074025;20.309663069762465;419384;90%;32.39954517745848;32.50271555068957
2801;Nowcast_PM10;TODAS;2020;2022;32.451130364074025;20.309663069762465;419384;99%;32.37034813252757;32.53191259562048
2802;Nowcast_PM10;TODAS;2020;2023;31.908387275796365;20.073150346600965;561003;95%;31.855860351245756;31.960914200346974
2803;Nowcast_PM10;TODAS;2020;2023;31.908387275796365;20.073150346600965;561003;90%;31.86430531342055;31.952469238172178
2804;Nowcast_PM10;TODAS;2020;2023;31.908387275796365;20.073150346600965;561003;99%;31.83935510940033;31.9774194421924
2805;Nowcast_PM10;TODAS;2021;2021;30.89635265573786;20.334208387153126;157134;95%;30.795811557869445;30.996893753606276
2806;Nowcast_PM10;TODAS;2021;2021;30.89635265573786;20.334208387153126;157134;90%;30.811976059068467;30.980729252407254
2807;Nowcast_PM10;TODAS;2021;2021;30.89635265573786;20.334208387153126;157134;99%;30.76421866799765;31.02848664347807
2808;Nowcast_PM10;TODAS;2021;2022;32.06683055629271;20.158438970432353;293664;95%;31.993921508855948;32.13973960372947
2809;Nowcast_PM10;TODAS;2021;2022;32.06683055629271;20.158438970432353;293664;90%;32.00564341403417;32.12801769855125
2810;Nowcast_PM10;TODAS;2021;2022;32.06683055629271;20.158438970432353;293664;99%;31.97101159789596;32.162649514689456
2811;Nowcast_PM10;TODAS;2021;2023;31.49236211558896;19.889800081493274;435283;95%;31.433274853927774;31.551449377250147
2812;Nowcast_PM10;TODAS;2021;2023;31.49236211558896;19.889800081493274;435283;90%;31.442774554792102;31.54194967638582
2813;Nowcast_PM10;TODAS;2021;2023;31.49236211558896;19.889800081493274;435283;99%;31.414708166108287;31.570016065069634
2814;Nowcast_PM10;TODAS;2022;2022;33.4139474860941;19.869138033224395;136530;95%;33.30855323482417;33.51934173736404
2815;Nowcast_PM10;TODAS;2022;2022;33.4139474860941;19.869138033224395;136530;90%;33.3254980261839;33.5023969460043
2816;Nowcast_PM10;TODAS;2022;2022;33.4139474860941;19.869138033224395;136530;99%;33.27543525237973;33.552459719808475
2817;Nowcast_PM10;TODAS;2022;2023;31.82906420858316;19.626333675623318;278149;95%;31.75612678680914;31.902001630357177
2818;Nowcast_PM10;TODAS;2022;2023;31.82906420858316;19.626333675623318;278149;90%;31.767853257154925;31.89027516001139
2819;Nowcast_PM10;TODAS;2022;2023;31.82906420858316;19.626333675623318;278149;99%;31.733207947182123;31.924920469984194
2820;Nowcast_PM10;TODAS;2023;2023;30.30113283017652;19.26640656862675;141619;95%;30.20078874871461;30.40147691163843
2821;Nowcast_PM10;TODAS;2023;2023;30.30113283017652;19.26640656862675;141619;90%;30.21692159126228;30.38534406909076
2822;Nowcast_PM10;TODAS;2023;2023;30.30113283017652;19.26640656862675;141619;99%;30.16925770282339;30.43300795752965
2823;Nowcast_PM10;BARRIOS UNIDOS;2020;2020;25.987549987983908;13.728573616066697;30513;95%;25.83350474857406;26.141595227393754
2824;Nowcast_PM10;BARRIOS UNIDOS;2020;2020;25.987549987983908;13.728573616066697;30513;90%;25.858272351028496;26.11682762493932
2825;Nowcast_PM10;BARRIOS UNIDOS;2020;2020;25.987549987983908;13.728573616066697;30513;99%;25.785095592291587;26.19000438367623
2826;Nowcast_PM10;BARRIOS UNIDOS;2020;2021;24.974014965998723;13.62264344937581;41618;95%;24.843132488016952;25.104897443980494
2827;Nowcast_PM10;BARRIOS UNIDOS;2020;2021;24.974014965998723;13.62264344937581;41618;90%;24.864175677483992;25.083854254513454
2828;Nowcast_PM10;BARRIOS UNIDOS;2020;2021;24.974014965998723;13.62264344937581;41618;99%;24.80200334626611;25.146026585731338
2829;Nowcast_PM10;BARRIOS UNIDOS;2020;2022;25.050477220970148;13.548410611800366;50134;95%;24.93187829711447;25.169076144825826
2830;Nowcast_PM10;BARRIOS UNIDOS;2020;2022;25.050477220970148;13.548410611800366;50134;90%;24.950946430324596;25.1500080116157
2831;Nowcast_PM10;BARRIOS UNIDOS;2020;2022;25.050477220970148;13.548410611800366;50134;99%;24.89460964303982;25.206344798900474
2832;Nowcast_PM10;BARRIOS UNIDOS;2020;2023;24.837407611410715;13.594667734154042;58726;95%;24.72745376427162;24.94736145854981
2833;Nowcast_PM10;BARRIOS UNIDOS;2020;2023;24.837407611410715;13.594667734154042;58726;90%;24.7451318802768;24.929683342544628
2834;Nowcast_PM10;BARRIOS UNIDOS;2020;2023;24.837407611410715;13.594667734154042;58726;99%;24.692902042984272;24.981913179837157
2835;Nowcast_PM10;BARRIOS UNIDOS;2021;2021;22.18914381554092;12.924888306380401;11105;95%;21.94872804646554;22.4295595846163
2836;Nowcast_PM10;BARRIOS UNIDOS;2021;2021;22.18914381554092;12.924888306380401;11105;90%;21.987385702268192;22.390901928813648
2837;Nowcast_PM10;BARRIOS UNIDOS;2021;2021;22.18914381554092;12.924888306380401;11105;99%;21.87316406226298;22.50512356881886
2838;Nowcast_PM10;BARRIOS UNIDOS;2021;2022;23.593217074194193;13.131525953348806;19621;95%;23.40946615889486;23.776967989493528
2839;Nowcast_PM10;BARRIOS UNIDOS;2021;2022;23.593217074194193;13.131525953348806;19621;90%;23.439010677019297;23.74742347136909
2840;Nowcast_PM10;BARRIOS UNIDOS;2021;2022;23.593217074194193;13.131525953348806;19621;99%;23.351718840308834;23.834715308079552
2841;Nowcast_PM10;BARRIOS UNIDOS;2021;2023;23.593502520269112;13.337407711045548;28213;95%;23.43786528170886;23.749139758829365
2842;Nowcast_PM10;BARRIOS UNIDOS;2021;2023;23.593502520269112;13.337407711045548;28213;90%;23.46288894705721;23.724116093481015
2843;Nowcast_PM10;BARRIOS UNIDOS;2021;2023;23.593502520269112;13.337407711045548;28213;99%;23.388955453438378;23.798049587099847
2844;Nowcast_PM10;BARRIOS UNIDOS;2022;2022;25.42415102644227;13.17401862843937;8516;95%;25.14431071538452;25.70399133750002
2845;Nowcast_PM10;BARRIOS UNIDOS;2022;2022;25.42415102644227;13.17401862843937;8516;90%;25.189309467268245;25.658992585616296
2846;Nowcast_PM10;BARRIOS UNIDOS;2022;2022;25.42415102644227;13.17401862843937;8516;99%;25.05634834798889;25.79195370489565
2847;Nowcast_PM10;BARRIOS UNIDOS;2022;2023;24.505087943229515;13.521005890335722;17108;95%;24.30246519536786;24.707710691091172
2848;Nowcast_PM10;BARRIOS UNIDOS;2022;2023;24.505087943229515;13.521005890335722;17108;90%;24.33504439574181;24.67513149071722
2849;Nowcast_PM10;BARRIOS UNIDOS;2022;2023;24.505087943229515;13.521005890335722;17108;99%;24.238785641716;24.77139024474303
2850;Nowcast_PM10;BARRIOS UNIDOS;2023;2023;23.594154375184843;13.796831922881976;8592;95%;23.302383780002824;23.88592497036686
2851;Nowcast_PM10;BARRIOS UNIDOS;2023;2023;23.594154375184843;13.796831922881976;8592;90%;23.349300867643755;23.83900788272593
2852;Nowcast_PM10;BARRIOS UNIDOS;2023;2023;23.594154375184843;13.796831922881976;8592;99%;23.210671637791936;23.97763711257775
2853;Nowcast_PM10;BOSA;2020;2020;37.61782962518447;18.59445236775524;1782;95%;36.7539109221084;38.48174832826054
2854;Nowcast_PM10;BOSA;2020;2020;37.61782962518447;18.59445236775524;1782;90%;36.892921852047316;38.342737398321624
2855;Nowcast_PM10;BOSA;2020;2020;37.61782962518447;18.59445236775524;1782;99%;36.48200237950006;38.75365687086888
2856;Nowcast_PM10;BOSA;2020;2021;32.90060579787275;17.593657079972537;6672;95%;32.478370050389714;33.322841545355786
2857;Nowcast_PM10;BOSA;2020;2021;32.90060579787275;17.593657079972537;6672;90%;32.54626947457367;33.25494212117183
2858;Nowcast_PM10;BOSA;2020;2021;32.90060579787275;17.593657079972537;6672;99%;32.345635857080026;33.45557573866547
2859;Nowcast_PM10;BOSA;2020;2022;32.90060579787275;17.593657079972537;6672;95%;32.478370050389714;33.322841545355786
2860;Nowcast_PM10;BOSA;2020;2022;32.90060579787275;17.593657079972537;6672;90%;32.54626947457367;33.25494212117183
2861;Nowcast_PM10;BOSA;2020;2022;32.90060579787275;17.593657079972537;6672;99%;32.345635857080026;33.45557573866547
2862;Nowcast_PM10;BOSA;2020;2023;32.90060579787275;17.593657079972537;6672;95%;32.478370050389714;33.322841545355786
2863;Nowcast_PM10;BOSA;2020;2023;32.90060579787275;17.593657079972537;6672;90%;32.54626947457367;33.25494212117183
2864;Nowcast_PM10;BOSA;2020;2023;32.90060579787275;17.593657079972537;6672;99%;32.345635857080026;33.45557573866547
2865;Nowcast_PM10;BOSA;2021;2021;31.18156840313462;16.89201874286375;4890;95%;30.707999968832112;31.655136837437126
2866;Nowcast_PM10;BOSA;2021;2021;31.18156840313462;16.89201874286375;4890;90%;30.784160333513572;31.578976472755667
2867;Nowcast_PM10;BOSA;2021;2021;31.18156840313462;16.89201874286375;4890;99%;30.559105050366856;31.804031755902383
2868;Nowcast_PM10;BOSA;2021;2022;31.18156840313462;16.89201874286375;4890;95%;30.707999968832112;31.655136837437126
2869;Nowcast_PM10;BOSA;2021;2022;31.18156840313462;16.89201874286375;4890;90%;30.784160333513572;31.578976472755667
2870;Nowcast_PM10;BOSA;2021;2022;31.18156840313462;16.89201874286375;4890;99%;30.559105050366856;31.804031755902383
2871;Nowcast_PM10;BOSA;2021;2023;31.18156840313462;16.89201874286375;4890;95%;30.707999968832112;31.655136837437126
2872;Nowcast_PM10;BOSA;2021;2023;31.18156840313462;16.89201874286375;4890;90%;30.784160333513572;31.578976472755667
2873;Nowcast_PM10;BOSA;2021;2023;31.18156840313462;16.89201874286375;4890;99%;30.559105050366856;31.804031755902383
2874;Nowcast_PM10;CIUDAD BOLIVAR;2020;2020;43.64204488921352;21.20616643757002;1795;95%;42.66036219999497;44.623727578432074
2875;Nowcast_PM10;CIUDAD BOLIVAR;2020;2020;43.64204488921352;21.20616643757002;1795;90%;42.818321276380985;44.46576850204606
2876;Nowcast_PM10;CIUDAD BOLIVAR;2020;2020;43.64204488921352;21.20616643757002;1795;99%;42.3513924606431;44.93269731778395
2877;Nowcast_PM10;CIUDAD BOLIVAR;2020;2021;37.889952916618505;22.079328044416204;10351;95%;37.46455674260927;38.31534909062774
2878;Nowcast_PM10;CIUDAD BOLIVAR;2020;2021;37.889952916618505;22.079328044416204;10351;90%;37.532958989564456;38.24694684367255
2879;Nowcast_PM10;CIUDAD BOLIVAR;2020;2021;37.889952916618505;22.079328044416204;10351;99%;37.33084984847351;38.4490559847635
2880;Nowcast_PM10;CIUDAD BOLIVAR;2020;2022;39.891985201277386;22.457626845385985;18893;95%;39.57173507096246;40.21223533159231
2881;Nowcast_PM10;CIUDAD BOLIVAR;2020;2022;39.891985201277386;22.457626845385985;18893;90%;39.62322685978484;40.16074354276993
2882;Nowcast_PM10;CIUDAD BOLIVAR;2020;2022;39.891985201277386;22.457626845385985;18893;99%;39.47108962727877;40.312880775276
2883;Nowcast_PM10;CIUDAD BOLIVAR;2020;2023;39.90094933488257;22.975224262773448;27413;95%;39.62896196105368;40.172936708711454
2884;Nowcast_PM10;CIUDAD BOLIVAR;2020;2023;39.90094933488257;22.975224262773448;27413;90%;39.67269270005585;40.12920596970929
2885;Nowcast_PM10;CIUDAD BOLIVAR;2020;2023;39.90094933488257;22.975224262773448;27413;99%;39.54348822697683;40.25841044278831
2886;Nowcast_PM10;CIUDAD BOLIVAR;2021;2021;36.68319682839877;22.069907790669685;8556;95%;36.215488966640294;37.15090469015725
2887;Nowcast_PM10;CIUDAD BOLIVAR;2021;2021;36.68319682839877;22.069907790669685;8556;90%;36.29069704804409;37.075696608753454
2888;Nowcast_PM10;CIUDAD BOLIVAR;2021;2021;36.68319682839877;22.069907790669685;8556;99%;36.06847431879409;37.29791933800345
2889;Nowcast_PM10;CIUDAD BOLIVAR;2021;2022;39.498292538986746;22.549430664271355;17098;95%;39.160273033331805;39.83631204464169
2890;Nowcast_PM10;CIUDAD BOLIVAR;2021;2022;39.498292538986746;22.549430664271355;17098;90%;39.21462233951482;39.781962738458674
2891;Nowcast_PM10;CIUDAD BOLIVAR;2021;2022;39.498292538986746;22.549430664271355;17098;99%;39.05404145952019;39.9425436184533
2892;Nowcast_PM10;CIUDAD BOLIVAR;2021;2023;39.63881854715425;23.071752377939326;25618;95%;39.3562807319763;39.921356362332205
2893;Nowcast_PM10;CIUDAD BOLIVAR;2021;2023;39.63881854715425;23.071752377939326;25618;90%;39.40170796669625;39.87592912761225
2894;Nowcast_PM10;CIUDAD BOLIVAR;2021;2023;39.63881854715425;23.071752377939326;25618;99%;39.26749079275104;40.01014630155746
2895;Nowcast_PM10;CIUDAD BOLIVAR;2022;2022;42.318002080053326;22.673267237335036;8542;95%;41.837114054028035;42.798890106078616
2896;Nowcast_PM10;CIUDAD BOLIVAR;2022;2022;42.318002080053326;22.673267237335036;8542;90%;41.91444154632998;42.72156261377667
2897;Nowcast_PM10;CIUDAD BOLIVAR;2022;2022;42.318002080053326;22.673267237335036;8542;99%;41.68595639954538;42.95004776056127
2898;Nowcast_PM10;CIUDAD BOLIVAR;2022;2023;41.120960114712084;23.418723001065032;17062;95%;40.76953957344311;41.472380655981055
2899;Nowcast_PM10;CIUDAD BOLIVAR;2022;2023;41.120960114712084;23.418723001065032;17062;90%;40.826043608775834;41.41587662064833
2900;Nowcast_PM10;CIUDAD BOLIVAR;2022;2023;41.120960114712084;23.418723001065032;17062;99%;40.65909632977784;41.58282389964633
2901;Nowcast_PM10;CIUDAD BOLIVAR;2023;2023;39.92082719593922;24.08468332501596;8520;95%;39.40934450414131;40.43230988773713
2902;Nowcast_PM10;CIUDAD BOLIVAR;2023;2023;39.92082719593922;24.08468332501596;8520;90%;39.49159169995329;40.350062691925146
2903;Nowcast_PM10;CIUDAD BOLIVAR;2023;2023;39.92082719593922;24.08468332501596;8520;99%;39.24856987865713;40.59308451322131
2904;Nowcast_PM10;ENGATIVÁ;2020;2020;29.13724723312589;22.348129315745183;10112;95%;28.701612270361142;29.57288219589064
2905;Nowcast_PM10;ENGATIVÁ;2020;2020;29.13724723312589;22.348129315745183;10112;90%;28.77166111660888;29.502833349642902
2906;Nowcast_PM10;ENGATIVÁ;2020;2020;29.13724723312589;22.348129315745183;10112;99%;28.56468629411848;29.7098081721333
2907;Nowcast_PM10;ENGATIVÁ;2020;2021;26.97317665772117;18.34621919025071;30652;95%;26.767785184270082;27.178568131172256
2908;Nowcast_PM10;ENGATIVÁ;2020;2021;26.97317665772117;18.34621919025071;30652;90%;26.80080829657579;27.145545018866546
2909;Nowcast_PM10;ENGATIVÁ;2020;2021;26.97317665772117;18.34621919025071;30652;99%;26.703240355367587;27.24311296007475
2910;Nowcast_PM10;ENGATIVÁ;2020;2022;28.457412007659943;17.66936432859051;47384;95%;28.298314179651662;28.616509835668225
2911;Nowcast_PM10;ENGATIVÁ;2020;2022;28.457412007659943;17.66936432859051;47384;90%;28.32389370166891;28.590930313650976
2912;Nowcast_PM10;ENGATIVÁ;2020;2022;28.457412007659943;17.66936432859051;47384;99%;28.24831893708926;28.666505078230628
2913;Nowcast_PM10;ENGATIVÁ;2020;2023;28.30795711520303;17.083302963566226;62669;95%;28.17420460556079;28.441709624845274
2914;Nowcast_PM10;ENGATIVÁ;2020;2023;28.30795711520303;17.083302963566226;62669;90%;28.19570897932887;28.420205251077192
2915;Nowcast_PM10;ENGATIVÁ;2020;2023;28.30795711520303;17.083302963566226;62669;99%;28.13217456211584;28.483739668290223
2916;Nowcast_PM10;ENGATIVÁ;2021;2021;25.907788066752687;15.905613607921252;20540;95%;25.690255695925202;26.12532043758017
2917;Nowcast_PM10;ENGATIVÁ;2021;2021;25.907788066752687;15.905613607921252;20540;90%;25.725231670523858;26.090344462981516
2918;Nowcast_PM10;ENGATIVÁ;2021;2021;25.907788066752687;15.905613607921252;20540;99%;25.621892349691954;26.19368378381342
2919;Nowcast_PM10;ENGATIVÁ;2021;2022;28.272970770272316;16.163612310017026;37272;95%;28.108870509461568;28.437071031083065
2920;Nowcast_PM10;ENGATIVÁ;2021;2022;28.272970770272316;16.163612310017026;37272;90%;28.13525453943628;28.410687001108354
2921;Nowcast_PM10;ENGATIVÁ;2021;2022;28.272970770272316;16.163612310017026;37272;99%;28.057302429238792;28.48863911130584
2922;Nowcast_PM10;ENGATIVÁ;2021;2023;28.14840117265617;15.86656551579453;52557;95%;28.012749317152945;28.28405302815939
2923;Nowcast_PM10;ENGATIVÁ;2021;2023;28.14840117265617;15.86656551579453;52557;90%;28.034559161970744;28.262243183341592
2924;Nowcast_PM10;ENGATIVÁ;2021;2023;28.14840117265617;15.86656551579453;52557;99%;27.970122045898762;28.326680299413574
2925;Nowcast_PM10;ENGATIVÁ;2022;2022;31.176440333402425;16.004269568615413;16732;95%;30.93392375068289;31.41895691612196
2926;Nowcast_PM10;ENGATIVÁ;2022;2022;31.176440333402425;16.004269568615413;16732;90%;30.972917456038893;31.379963210765958
2927;Nowcast_PM10;ENGATIVÁ;2022;2022;31.176440333402425;16.004269568615413;16732;99%;30.857706212609436;31.495174454195414
2928;Nowcast_PM10;ENGATIVÁ;2022;2023;29.585831075372134;15.673951937169592;32017;95%;29.41413803054684;29.757524120197427
2929;Nowcast_PM10;ENGATIVÁ;2022;2023;29.585831075372134;15.673951937169592;32017;90%;29.441743008082256;29.729919142662013
2930;Nowcast_PM10;ENGATIVÁ;2022;2023;29.585831075372134;15.673951937169592;32017;99%;29.360183243664835;29.811478907079433
2931;Nowcast_PM10;ENGATIVÁ;2023;2023;27.844642059646734;15.113988199096696;15285;95%;27.60501887150531;28.084265247788156
2932;Nowcast_PM10;ENGATIVÁ;2023;2023;27.844642059646734;15.113988199096696;15285;90%;27.64354767752448;28.045736441768987
2933;Nowcast_PM10;ENGATIVÁ;2023;2023;27.844642059646734;15.113988199096696;15285;99%;27.529709417905952;28.159574701387516
2934;Nowcast_PM10;FONTIBÓN;2020;2021;48.52807906105538;22.624121093068943;3449;95%;47.77276827188197;49.28338985022879
2935;Nowcast_PM10;FONTIBÓN;2020;2021;48.52807906105538;22.624121093068943;3449;90%;47.89425448372678;49.161903638383976
