"Estacion","Fecha inicial","Fecha final","SO2"
"CARVAJAL - SEVILLANA","2019-12-18 23:00","2019-12-18 23:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-18 22:00","2019-12-18 22:59","6.28464"
"CARVAJAL - SEVILLANA","2019-12-18 21:00","2019-12-18 21:59","7.59394"
"CARVAJAL - SEVILLANA","2019-12-18 20:00","2019-12-18 20:59","9.95068"
"CARVAJAL - SEVILLANA","2019-12-18 19:00","2019-12-18 19:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-18 18:00","2019-12-18 18:59","3.66604"
"CARVAJAL - SEVILLANA","2019-12-18 17:00","2019-12-18 17:59","6.28464"
"CARVAJAL - SEVILLANA","2019-12-18 15:00","2019-12-18 15:59","13.35486"
"CARVAJAL - SEVILLANA","2019-12-18 14:00","2019-12-18 14:59","5.2372"
"CARVAJAL - SEVILLANA","2019-12-18 13:00","2019-12-18 13:59","4.18976"
"CARVAJAL - SEVILLANA","2019-12-18 12:00","2019-12-18 12:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-18 11:00","2019-12-18 11:59","7.59394"
"CARVAJAL - SEVILLANA","2019-12-18 10:00","2019-12-18 10:59","7.8558"
"CARVAJAL - SEVILLANA","2019-12-18 09:00","2019-12-18 09:59","4.71348"
"CARVAJAL - SEVILLANA","2019-12-18 08:00","2019-12-18 08:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-18 07:00","2019-12-18 07:59","9.42696"
"CARVAJAL - SEVILLANA","2019-12-18 06:00","2019-12-18 06:59","9.1651"
"CARVAJAL - SEVILLANA","2019-12-18 05:00","2019-12-18 05:59","7.59394"
"CARVAJAL - SEVILLANA","2019-12-18 04:00","2019-12-18 04:59","6.28464"
"CARVAJAL - SEVILLANA","2019-12-18 03:00","2019-12-18 03:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-18 02:00","2019-12-18 02:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-18 01:00","2019-12-18 01:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-18 00:00","2019-12-18 00:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-17 23:00","2019-12-17 23:59","13.093"
"CARVAJAL - SEVILLANA","2019-12-17 22:00","2019-12-17 22:59","9.95068"
"CARVAJAL - SEVILLANA","2019-12-17 21:00","2019-12-17 21:59","9.95068"
"CARVAJAL - SEVILLANA","2019-12-17 20:00","2019-12-17 20:59","13.35486"
"CARVAJAL - SEVILLANA","2019-12-17 19:00","2019-12-17 19:59","13.61672"
"CARVAJAL - SEVILLANA","2019-12-17 18:00","2019-12-17 18:59","19.37764"
"CARVAJAL - SEVILLANA","2019-12-17 17:00","2019-12-17 17:59","23.5674"
"CARVAJAL - SEVILLANA","2019-12-17 16:00","2019-12-17 16:59","19.11578"
"CARVAJAL - SEVILLANA","2019-12-17 15:00","2019-12-17 15:59","24.35298"
"CARVAJAL - SEVILLANA","2019-12-17 14:00","2019-12-17 14:59","10.73626"
"CARVAJAL - SEVILLANA","2019-12-17 13:00","2019-12-17 13:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-17 12:00","2019-12-17 12:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-17 11:00","2019-12-17 11:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-17 10:00","2019-12-17 10:59","8.90324"
"CARVAJAL - SEVILLANA","2019-12-17 09:00","2019-12-17 09:59","5.2372"
"CARVAJAL - SEVILLANA","2019-12-17 08:00","2019-12-17 08:59","7.07022"
"CARVAJAL - SEVILLANA","2019-12-17 07:00","2019-12-17 07:59","7.8558"
"CARVAJAL - SEVILLANA","2019-12-17 06:00","2019-12-17 06:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-17 05:00","2019-12-17 05:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-17 04:00","2019-12-17 04:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-17 03:00","2019-12-17 03:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-17 02:00","2019-12-17 02:59","7.33208"
"CARVAJAL - SEVILLANA","2019-12-17 01:00","2019-12-17 01:59","8.11766"
"CARVAJAL - SEVILLANA","2019-12-17 00:00","2019-12-17 00:59","8.37952"
"CARVAJAL - SEVILLANA","2019-12-16 23:00","2019-12-16 23:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-16 22:00","2019-12-16 22:59","10.21254"
"CARVAJAL - SEVILLANA","2019-12-16 21:00","2019-12-16 21:59","10.4744"
"CARVAJAL - SEVILLANA","2019-12-16 20:00","2019-12-16 20:59","14.66416"
"CARVAJAL - SEVILLANA","2019-12-16 19:00","2019-12-16 19:59","11.52184"
"CARVAJAL - SEVILLANA","2019-12-16 18:00","2019-12-16 18:59","9.68882"
"CARVAJAL - SEVILLANA","2019-12-16 17:00","2019-12-16 17:59","15.97346"
"CARVAJAL - SEVILLANA","2019-12-16 16:00","2019-12-16 16:59","14.66416"
"CARVAJAL - SEVILLANA","2019-12-16 15:00","2019-12-16 15:59","12.56928"
"CARVAJAL - SEVILLANA","2019-12-16 14:00","2019-12-16 14:59","8.64138"
"CARVAJAL - SEVILLANA","2019-12-16 13:00","2019-12-16 13:59","2.88046"
"CARVAJAL - SEVILLANA","2019-12-16 12:00","2019-12-16 12:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-16 11:00","2019-12-16 11:59","3.14232"
"CARVAJAL - SEVILLANA","2019-12-16 10:00","2019-12-16 10:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-16 09:00","2019-12-16 09:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-16 08:00","2019-12-16 08:59","6.28464"
"CARVAJAL - SEVILLANA","2019-12-16 07:00","2019-12-16 07:59","7.8558"
"CARVAJAL - SEVILLANA","2019-12-16 06:00","2019-12-16 06:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-16 05:00","2019-12-16 05:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-16 04:00","2019-12-16 04:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-16 03:00","2019-12-16 03:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-16 02:00","2019-12-16 02:59","3.14232"
"CARVAJAL - SEVILLANA","2019-12-16 01:00","2019-12-16 01:59","2.6186"
"CARVAJAL - SEVILLANA","2019-12-16 00:00","2019-12-16 00:59","8.11766"
"CARVAJAL - SEVILLANA","2019-12-15 23:00","2019-12-15 23:59","4.71348"
"CARVAJAL - SEVILLANA","2019-12-15 22:00","2019-12-15 22:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-15 21:00","2019-12-15 21:59","2.88046"
"CARVAJAL - SEVILLANA","2019-12-15 20:00","2019-12-15 20:59","2.09488"
"CARVAJAL - SEVILLANA","2019-12-15 19:00","2019-12-15 19:59","2.35674"
"CARVAJAL - SEVILLANA","2019-12-15 18:00","2019-12-15 18:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-15 17:00","2019-12-15 17:59","3.14232"
"CARVAJAL - SEVILLANA","2019-12-15 16:00","2019-12-15 16:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-15 15:00","2019-12-15 15:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-15 14:00","2019-12-15 14:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-15 13:00","2019-12-15 13:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-15 12:00","2019-12-15 12:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-15 11:00","2019-12-15 11:59","13.35486"
"CARVAJAL - SEVILLANA","2019-12-15 10:00","2019-12-15 10:59","8.37952"
"CARVAJAL - SEVILLANA","2019-12-15 09:00","2019-12-15 09:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-15 08:00","2019-12-15 08:59","7.59394"
"CARVAJAL - SEVILLANA","2019-12-15 07:00","2019-12-15 07:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-15 06:00","2019-12-15 06:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-15 05:00","2019-12-15 05:59","1.57116"
"CARVAJAL - SEVILLANA","2019-12-15 04:00","2019-12-15 04:59","1.57116"
"CARVAJAL - SEVILLANA","2019-12-15 03:00","2019-12-15 03:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-15 02:00","2019-12-15 02:59","1.57116"
"CARVAJAL - SEVILLANA","2019-12-15 01:00","2019-12-15 01:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-15 00:00","2019-12-15 00:59","2.09488"
"CARVAJAL - SEVILLANA","2019-12-14 23:00","2019-12-14 23:59","2.09488"
"CARVAJAL - SEVILLANA","2019-12-14 22:00","2019-12-14 22:59","2.88046"
"CARVAJAL - SEVILLANA","2019-12-14 21:00","2019-12-14 21:59","3.14232"
"CARVAJAL - SEVILLANA","2019-12-14 20:00","2019-12-14 20:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-14 19:00","2019-12-14 19:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-14 18:00","2019-12-14 18:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-14 17:00","2019-12-14 17:59","5.2372"
"CARVAJAL - SEVILLANA","2019-12-14 16:00","2019-12-14 16:59","9.42696"
"CARVAJAL - SEVILLANA","2019-12-14 15:00","2019-12-14 15:59","7.07022"
"CARVAJAL - SEVILLANA","2019-12-14 14:00","2019-12-14 14:59","4.71348"
"CARVAJAL - SEVILLANA","2019-12-14 13:00","2019-12-14 13:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-14 12:00","2019-12-14 12:59","4.18976"
"CARVAJAL - SEVILLANA","2019-12-14 11:00","2019-12-14 11:59","9.68882"
"CARVAJAL - SEVILLANA","2019-12-14 09:00","2019-12-14 09:59","19.6395"
"CARVAJAL - SEVILLANA","2019-12-14 08:00","2019-12-14 08:59","12.30742"
"CARVAJAL - SEVILLANA","2019-12-14 07:00","2019-12-14 07:59","10.4744"
"CARVAJAL - SEVILLANA","2019-12-14 06:00","2019-12-14 06:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-14 05:00","2019-12-14 05:59","5.2372"
"CARVAJAL - SEVILLANA","2019-12-14 04:00","2019-12-14 04:59","4.18976"
"CARVAJAL - SEVILLANA","2019-12-14 03:00","2019-12-14 03:59","3.66604"
"CARVAJAL - SEVILLANA","2019-12-14 02:00","2019-12-14 02:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-14 01:00","2019-12-14 01:59","7.07022"
"CARVAJAL - SEVILLANA","2019-12-14 00:00","2019-12-14 00:59","9.42696"
"CARVAJAL - SEVILLANA","2019-12-13 23:00","2019-12-13 23:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-13 22:00","2019-12-13 22:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-13 21:00","2019-12-13 21:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-13 20:00","2019-12-13 20:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-13 19:00","2019-12-13 19:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-13 18:00","2019-12-13 18:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-13 17:00","2019-12-13 17:59","5.2372"
"CARVAJAL - SEVILLANA","2019-12-13 16:00","2019-12-13 16:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-13 15:00","2019-12-13 15:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-13 14:00","2019-12-13 14:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-13 13:00","2019-12-13 13:59","7.33208"
"CARVAJAL - SEVILLANA","2019-12-13 12:00","2019-12-13 12:59","8.64138"
"CARVAJAL - SEVILLANA","2019-12-13 11:00","2019-12-13 11:59","10.4744"
"CARVAJAL - SEVILLANA","2019-12-13 10:00","2019-12-13 10:59","20.68694"
"CARVAJAL - SEVILLANA","2019-12-13 09:00","2019-12-13 09:59","29.59018"
"CARVAJAL - SEVILLANA","2019-12-13 08:00","2019-12-13 08:59","45.30178"
"CARVAJAL - SEVILLANA","2019-12-13 07:00","2019-12-13 07:59","49.49154"
"CARVAJAL - SEVILLANA","2019-12-13 06:00","2019-12-13 06:59","11.25998"
"CARVAJAL - SEVILLANA","2019-12-13 05:00","2019-12-13 05:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-13 04:00","2019-12-13 04:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-13 03:00","2019-12-13 03:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-13 02:00","2019-12-13 02:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-13 01:00","2019-12-13 01:59","10.73626"
"CARVAJAL - SEVILLANA","2019-12-13 00:00","2019-12-13 00:59","10.4744"
"CARVAJAL - SEVILLANA","2019-12-12 23:00","2019-12-12 23:59","15.44974"
"CARVAJAL - SEVILLANA","2019-12-12 22:00","2019-12-12 22:59","9.95068"
"CARVAJAL - SEVILLANA","2019-12-12 21:00","2019-12-12 21:59","3.66604"
"CARVAJAL - SEVILLANA","2019-12-12 20:00","2019-12-12 20:59","2.35674"
"CARVAJAL - SEVILLANA","2019-12-12 19:00","2019-12-12 19:59","2.88046"
"CARVAJAL - SEVILLANA","2019-12-12 18:00","2019-12-12 18:59","3.66604"
"CARVAJAL - SEVILLANA","2019-12-12 17:00","2019-12-12 17:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-12 16:00","2019-12-12 16:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-12 15:00","2019-12-12 15:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-12 14:00","2019-12-12 14:59","6.80836"
"CARVAJAL - SEVILLANA","2019-12-12 13:00","2019-12-12 13:59","7.59394"
"CARVAJAL - SEVILLANA","2019-12-12 12:00","2019-12-12 12:59","6.5465"
"CARVAJAL - SEVILLANA","2019-12-12 11:00","2019-12-12 11:59","7.07022"
"CARVAJAL - SEVILLANA","2019-12-12 10:00","2019-12-12 10:59","12.04556"
"CARVAJAL - SEVILLANA","2019-12-12 09:00","2019-12-12 09:59","13.61672"
"CARVAJAL - SEVILLANA","2019-12-12 08:00","2019-12-12 08:59","19.90136"
"CARVAJAL - SEVILLANA","2019-12-12 07:00","2019-12-12 07:59","13.093"
"CARVAJAL - SEVILLANA","2019-12-12 06:00","2019-12-12 06:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-12 05:00","2019-12-12 05:59","2.09488"
"CARVAJAL - SEVILLANA","2019-12-12 04:00","2019-12-12 04:59","1.57116"
"CARVAJAL - SEVILLANA","2019-12-12 03:00","2019-12-12 03:59","1.3093"
"CARVAJAL - SEVILLANA","2019-12-12 02:00","2019-12-12 02:59","1.3093"
"CARVAJAL - SEVILLANA","2019-12-12 01:00","2019-12-12 01:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-12 00:00","2019-12-12 00:59","1.83302"
"CARVAJAL - SEVILLANA","2019-12-11 23:00","2019-12-11 23:59","2.09488"
"CARVAJAL - SEVILLANA","2019-12-11 22:00","2019-12-11 22:59","2.6186"
"CARVAJAL - SEVILLANA","2019-12-11 21:00","2019-12-11 21:59","3.40418"
"CARVAJAL - SEVILLANA","2019-12-11 20:00","2019-12-11 20:59","3.9279"
"CARVAJAL - SEVILLANA","2019-12-11 19:00","2019-12-11 19:59","5.49906"
"CARVAJAL - SEVILLANA","2019-12-11 18:00","2019-12-11 18:59","4.18976"
"CARVAJAL - SEVILLANA","2019-12-11 17:00","2019-12-11 17:59","4.45162"
"CARVAJAL - SEVILLANA","2019-12-11 16:00","2019-12-11 16:59","6.02278"
"CARVAJAL - SEVILLANA","2019-12-11 15:00","2019-12-11 15:59","4.97534"
"CARVAJAL - SEVILLANA","2019-12-11 14:00","2019-12-11 14:59","6.28464"
"CARVAJAL - SEVILLANA","2019-12-11 13:00","2019-12-11 13:59","7.33208"
"CARVAJAL - SEVILLANA","2019-12-11 12:00","2019-12-11 12:59","8.11766"
"CARVAJAL - SEVILLANA","2019-12-11 11:00","2019-12-11 11:59","9.42696"
"CARVAJAL - SEVILLANA","2019-12-11 10:00","2019-12-11 10:59","10.4744"
"CARVAJAL - SEVILLANA","2019-12-11 09:00","2019-12-11 09:59","12.56928"
"CARVAJAL - SEVILLANA","2019-12-11 08:00","2019-12-11 08:59","12.04556"
"CARVAJAL - SEVILLANA","2019-12-11 07:00","2019-12-11 07:59","14.92602"
"CARVAJAL - SEVILLANA","2019-12-11 06:00","2019-12-11 06:59","13.093"
"CARVAJAL - SEVILLANA","2019-12-11 05:00","2019-12-11 05:59","9.68882"
"CARVAJAL - SEVILLANA","2019-12-11 04:00","2019-12-11 04:59","7.33208"
"CARVAJAL - SEVILLANA","2019-12-11 03:00","2019-12-11 03:59","8.11766"
"CARVAJAL - SEVILLANA","2019-12-11 02:00","2019-12-11 02:59","7.8558"
"CARVAJAL - SEVILLANA","2019-12-11 01:00","2019-12-11 01:59","5.76092"
"CARVAJAL - SEVILLANA","2019-12-11 00:00","2019-12-11 00:59","7.59394"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 22:00","2019-12-31 22:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 21:00","2019-12-31 21:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 20:00","2019-12-31 20:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 19:00","2019-12-31 19:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 18:00","2019-12-31 18:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 17:00","2019-12-31 17:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 16:00","2019-12-31 16:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 15:00","2019-12-31 15:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 14:00","2019-12-31 14:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 13:00","2019-12-31 13:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 12:00","2019-12-31 12:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 11:00","2019-12-31 11:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 10:00","2019-12-31 10:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 09:00","2019-12-31 09:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 08:00","2019-12-31 08:59","3.66604"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 07:00","2019-12-31 07:59","6.02278"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 06:00","2019-12-31 06:59","3.40418"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 05:00","2019-12-31 05:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 04:00","2019-12-31 04:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 03:00","2019-12-31 03:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 02:00","2019-12-31 02:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 01:00","2019-12-31 01:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-31 00:00","2019-12-31 00:59","1.04744"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 23:00","2019-12-30 23:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 22:00","2019-12-30 22:59","4.97534"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 21:00","2019-12-30 21:59","3.40418"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 20:00","2019-12-30 20:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 19:00","2019-12-30 19:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 18:00","2019-12-30 18:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 17:00","2019-12-30 17:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 16:00","2019-12-30 16:59","2.88046"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 15:00","2019-12-30 15:59","3.66604"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 14:00","2019-12-30 14:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 13:00","2019-12-30 13:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 12:00","2019-12-30 12:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 11:00","2019-12-30 11:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 10:00","2019-12-30 10:59","3.40418"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 09:00","2019-12-30 09:59","5.49906"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 08:00","2019-12-30 08:59","4.71348"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 07:00","2019-12-30 07:59","5.49906"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 06:00","2019-12-30 06:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 05:00","2019-12-30 05:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 04:00","2019-12-30 04:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 03:00","2019-12-30 03:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 02:00","2019-12-30 02:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 01:00","2019-12-30 01:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-30 00:00","2019-12-30 00:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 23:00","2019-12-29 23:59","1.04744"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 22:00","2019-12-29 22:59","0.52372"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 21:00","2019-12-29 21:59","1.04744"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 20:00","2019-12-29 20:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 19:00","2019-12-29 19:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 18:00","2019-12-29 18:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 17:00","2019-12-29 17:59","1.83302"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 16:00","2019-12-29 16:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 15:00","2019-12-29 15:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 14:00","2019-12-29 14:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 13:00","2019-12-29 13:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 12:00","2019-12-29 12:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 11:00","2019-12-29 11:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 10:00","2019-12-29 10:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 09:00","2019-12-29 09:59","4.18976"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 08:00","2019-12-29 08:59","6.02278"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 07:00","2019-12-29 07:59","5.49906"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 06:00","2019-12-29 06:59","6.80836"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 05:00","2019-12-29 05:59","7.07022"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 04:00","2019-12-29 04:59","6.28464"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 03:00","2019-12-29 03:59","6.5465"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 02:00","2019-12-29 02:59","7.33208"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 01:00","2019-12-29 01:59","8.11766"
"CENTRO DE ALTO RENDIMIENTO","2019-12-29 00:00","2019-12-29 00:59","9.1651"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 23:00","2019-12-28 23:59","6.28464"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 22:00","2019-12-28 22:59","5.2372"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 21:00","2019-12-28 21:59","5.2372"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 20:00","2019-12-28 20:59","3.9279"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 19:00","2019-12-28 19:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 18:00","2019-12-28 18:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 17:00","2019-12-28 17:59","3.40418"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 16:00","2019-12-28 16:59","2.6186"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 15:00","2019-12-28 15:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 14:00","2019-12-28 14:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 13:00","2019-12-28 13:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 12:00","2019-12-28 12:59","1.57116"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 11:00","2019-12-28 11:59","2.35674"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 10:00","2019-12-28 10:59","3.14232"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 09:00","2019-12-28 09:59","3.14232"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 08:00","2019-12-28 08:59","4.97534"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 07:00","2019-12-28 07:59","4.71348"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 06:00","2019-12-28 06:59","7.33208"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 05:00","2019-12-28 05:59","7.8558"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 04:00","2019-12-28 04:59","5.2372"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 03:00","2019-12-28 03:59","4.97534"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 02:00","2019-12-28 02:59","4.71348"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 01:00","2019-12-28 01:59","5.76092"
"CENTRO DE ALTO RENDIMIENTO","2019-12-28 00:00","2019-12-28 00:59","5.49906"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 23:00","2019-12-27 23:59","4.97534"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 22:00","2019-12-27 22:59","4.71348"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 21:00","2019-12-27 21:59","3.14232"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 20:00","2019-12-27 20:59","2.88046"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 19:00","2019-12-27 19:59","3.14232"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 18:00","2019-12-27 18:59","2.09488"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 17:00","2019-12-27 17:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 16:00","2019-12-27 16:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 15:00","2019-12-27 15:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 14:00","2019-12-27 14:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 13:00","2019-12-27 13:59","1.3093"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 12:00","2019-12-27 12:59","1.04744"
"CENTRO DE ALTO RENDIMIENTO","2019-12-27 11:00","2019-12-27 11:59","0.78558"
